               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.083369,            0.080635,            0.029309,             0.31426,               0.225,             0.15582,             0.05547,            0.066056,            0.078257,           0.0067591,             0.00049,             0.00049,             0.09559
                   1,            0.059783,            0.055828,           0.0086577,             0.32325,             0.70453,             0.33944,              0.1632,            0.041109,            0.057274,           0.0010818,             0.00099,             0.00099,             0.09109
                   2,            0.046681,            0.044521,           0.0019104,             0.34167,             0.86933,             0.37186,             0.20508,            0.034945,            0.041269,          0.00038412,             0.00149,             0.00149,             0.08659
                   3,            0.037603,            0.034632,           0.0013433,             0.36308,                0.83,             0.37753,             0.22132,            0.030914,            0.035163,          0.00018612,           0.0019899,           0.0019899,             0.08209
                   4,            0.035534,            0.032608,          0.00076509,             0.37062,               0.865,             0.39688,             0.25497,             0.02673,            0.033136,          0.00014579,           0.0024899,           0.0024899,             0.07759
                   5,            0.031583,            0.032122,          0.00060817,             0.43242,             0.87997,             0.47476,             0.30416,            0.027203,             0.03066,          0.00011568,           0.0029897,           0.0029897,             0.07309
                   6,            0.035373,            0.028646,          0.00063737,             0.42714,                0.67,             0.46093,             0.26596,            0.045465,            0.027573,          0.00010684,           0.0034896,           0.0034896,             0.06859
                   7,            0.034751,            0.028572,          0.00038456,             0.42395,                0.99,             0.56552,             0.38118,            0.027342,            0.028869,          0.00017317,           0.0039893,           0.0039893,            0.064089
                   8,            0.036679,            0.028072,          0.00057888,             0.50544,               0.775,             0.60569,             0.33333,            0.037847,            0.026768,          0.00030576,            0.004489,            0.004489,            0.059589
                   9,            0.038302,            0.027108,          0.00082622,             0.52011,               0.815,             0.64204,             0.37271,            0.032127,            0.027391,           0.0006192,           0.0049886,           0.0049886,            0.055089
                  10,              0.0361,            0.027998,          0.00097548,             0.54792,                 0.8,             0.71312,             0.40714,            0.028859,            0.026922,          0.00063944,           0.0054881,           0.0054881,            0.050588
                  11,            0.032781,            0.025015,          0.00067004,             0.60719,             0.53328,             0.61399,             0.33802,             0.03744,            0.025795,          0.00051489,           0.0059875,           0.0059875,            0.046087
                  12,             0.03937,            0.028015,          0.00073496,             0.56416,               0.615,             0.61203,             0.18997,            0.045979,            0.025055,          0.00053647,           0.0064868,           0.0064868,            0.041587
                  13,             0.04611,            0.024671,          0.00094448,             0.50213,               0.515,              0.5447,             0.17185,            0.045075,            0.024898,           0.0010109,           0.0069859,           0.0069859,            0.037086
                  14,            0.050998,            0.024759,           0.0019572,             0.62827,             0.66761,             0.72423,               0.416,            0.034794,             0.02477,           0.0016712,           0.0074849,           0.0074849,            0.032585
                  15,            0.038982,            0.025152,           0.0018027,             0.37921,                0.67,             0.46256,             0.26471,            0.044534,            0.023864,           0.0013615,           0.0079838,           0.0079838,            0.028084
                  16,            0.048508,            0.025415,           0.0016015,             0.74124,             0.52993,              0.7057,              0.3369,            0.041297,            0.025018,           0.0016334,           0.0084825,           0.0084825,            0.023582
                  17,            0.049929,            0.025435,           0.0022118,             0.53042,               0.725,             0.68256,             0.31303,            0.040298,            0.026447,           0.0019838,            0.008981,            0.008981,            0.019081
