               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.025674,             0.04685,            0.022778,             0.83615,             0.85354,              0.8923,             0.55004,            0.025991,             0.03734,            0.021373,             0.00055,             0.00055,             0.09505
                   1,             0.02589,            0.044891,            0.017716,             0.92854,             0.89286,             0.94957,             0.59528,            0.025022,            0.034639,              0.0122,             0.00111,             0.00111,             0.09001
                   2,            0.024908,            0.042526,             0.01262,             0.95032,             0.96014,             0.97341,             0.63936,            0.023952,            0.031982,           0.0063723,           0.0016698,           0.0016698,             0.08497
                   3,            0.023044,            0.038666,           0.0084658,             0.96184,              0.9754,             0.97838,             0.65874,             0.02282,            0.029179,           0.0044138,           0.0022295,           0.0022295,             0.07993
                   4,            0.023188,            0.037483,           0.0066135,             0.95857,             0.97616,             0.98094,             0.66368,            0.022441,            0.027672,           0.0035585,           0.0027889,           0.0027889,            0.074889
                   5,            0.023138,            0.035314,           0.0049333,             0.97883,             0.96239,             0.98372,             0.67806,             0.02204,            0.026608,           0.0031443,           0.0033479,           0.0033479,            0.069848
                   6,            0.023489,            0.035242,           0.0066455,             0.98205,             0.99107,             0.99047,             0.68975,            0.021478,            0.025477,          0.00051037,           0.0039065,           0.0039065,            0.064807
                   7,            0.020309,            0.028279,           0.0029496,             0.99105,             0.98087,             0.99058,             0.70327,             0.02105,            0.025071,          0.00050521,           0.0044646,           0.0044646,            0.059765
                   8,            0.022373,            0.034364,           0.0039622,             0.99749,             0.99999,               0.995,             0.70926,            0.020752,            0.024813,           0.0004539,           0.0050221,           0.0050221,            0.054722
                   9,            0.021518,            0.029194,             0.00253,             0.99574,             0.99702,             0.99485,             0.70779,            0.020587,            0.024403,          0.00043589,           0.0055788,           0.0055788,            0.049679
                  10,            0.022559,            0.033437,           0.0035152,             0.99563,             0.99702,             0.99485,             0.70523,            0.020322,            0.024086,          0.00046383,           0.0061348,           0.0061348,            0.044635
                  11,            0.022728,             0.02932,           0.0041284,             0.99998,             0.99805,               0.995,             0.72598,            0.019922,             0.02382,          0.00042961,             0.00669,             0.00669,             0.03959
                  12,            0.021607,            0.030159,           0.0028592,                   1,             0.99918,               0.995,             0.73622,            0.019427,            0.023574,          0.00039768,           0.0072442,           0.0072442,            0.034544
                  13,            0.021923,            0.033599,           0.0036413,             0.99973,                   1,               0.995,             0.74199,            0.018815,            0.023052,          0.00035214,           0.0077974,           0.0077974,            0.029497
                  14,            0.020108,             0.03215,           0.0024368,                   1,             0.99867,               0.995,             0.74702,            0.018548,            0.022696,          0.00042668,           0.0083495,           0.0083495,            0.024449
                  15,             0.02036,            0.030167,           0.0020435,             0.99996,             0.99755,               0.995,             0.75425,            0.018126,            0.022209,          0.00044345,           0.0089004,           0.0089004,              0.0194
                  16,            0.020902,            0.029705,           0.0052474,             0.99958,                   1,               0.995,             0.76473,            0.017929,            0.021926,          0.00034797,           0.0094501,           0.0094501,             0.01435
                  17,            0.021533,             0.03332,           0.0019812,             0.99923,             0.99999,               0.995,             0.77293,            0.017535,            0.021613,          0.00033088,           0.0099289,           0.0099289,           0.0099289
