               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.063089,            0.036069,                   0,                   0,                   0,                   0,                   0,            0.044611,            0.029167,                   0,               6e-05,               6e-05,             0.09946
                   1,            0.070071,            0.037122,                   0,                   0,                   0,                   0,                   0,             0.04458,            0.028993,                   0,             0.00013,             0.00013,             0.09883
                   2,            0.044573,             0.03303,                   0,                   0,                   0,                   0,                   0,            0.044544,            0.028878,                   0,              0.0002,              0.0002,              0.0982
                   3,            0.066019,             0.03393,                   0,                   0,                   0,                   0,                   0,            0.044442,            0.028812,                   0,          0.00026999,          0.00026999,             0.09757
                   4,            0.057809,            0.031092,                   0,                   0,                   0,                   0,                   0,            0.044233,            0.028847,                   0,          0.00033997,          0.00033997,             0.09694
                   5,            0.058758,            0.030111,                   0,                   0,                   0,                   0,                   0,            0.044093,            0.028718,                   0,          0.00040994,          0.00040994,             0.09631
                   6,            0.051689,            0.028724,                   0,                   0,                   0,                   0,                   0,            0.043922,            0.028468,                   0,          0.00047989,          0.00047989,             0.09568
                   7,            0.063499,            0.033157,                   0,                   0,                   0,                   0,                   0,            0.043794,             0.02842,                   0,          0.00054983,          0.00054983,             0.09505
                   8,             0.05778,            0.028491,                   0,                   0,                   0,                   0,                   0,             0.04371,             0.02832,                   0,          0.00061976,          0.00061976,             0.09442
                   9,             0.06176,            0.031664,                   0,                   0,                   0,                   0,                   0,            0.043562,            0.028152,                   0,          0.00068966,          0.00068966,             0.09379
                  10,            0.051311,            0.028655,                   0,                   0,                   0,                   0,                   0,            0.043441,            0.027943,                   0,          0.00075953,          0.00075953,             0.09316
                  11,            0.057306,            0.027977,                   0,                   0,                   0,                   0,                   0,             0.04337,            0.027588,                   0,          0.00082938,          0.00082938,            0.092529
                  12,            0.051043,            0.030175,                   0,                   0,                   0,                   0,                   0,            0.043169,            0.027606,                   0,           0.0008992,           0.0008992,            0.091899
                  13,            0.051609,            0.024759,                   0,                   0,                   0,                   0,                   0,            0.043109,            0.027485,                   0,          0.00096899,          0.00096899,            0.091269
                  14,            0.045251,            0.028267,                   0,                   0,                   0,                   0,                   0,            0.043018,            0.027128,                   0,           0.0010387,           0.0010387,            0.090639
                  15,            0.055978,             0.02799,                   0,                   0,                   0,                   0,                   0,            0.042896,            0.026964,                   0,           0.0011085,           0.0011085,            0.090008
                  16,            0.064444,            0.025892,                   0,                   0,                   0,                   0,                   0,            0.042849,            0.026831,                   0,           0.0011781,           0.0011781,            0.089378
