               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.11609,             0.06627,             0.15509,                   0,                   0,                   0,                   0,             0.10315,            0.074017,             0.15488,             0.00199,             0.00199,             0.08209
                   1,            0.091846,            0.079891,              0.1537,                   0,                   0,                   0,                   0,             0.07436,            0.085558,             0.15376,             0.00399,             0.00399,             0.06409
                   2,            0.073573,            0.066648,             0.15442,           0.0003765,            0.026619,           0.0014159,          0.00070475,            0.062084,            0.055892,             0.15432,             0.00599,             0.00599,             0.04609
                   3,            0.068999,            0.046081,             0.15372,           0.0013221,           0.0060537,           0.0010289,          0.00031023,             0.05491,            0.050323,             0.15276,           0.0079899,           0.0079899,             0.02809
                   4,            0.065661,            0.042758,              0.1528,          0.00052104,            0.010391,          0.00079462,          0.00031815,            0.065619,             0.03783,             0.15238,           0.0099899,           0.0099899,             0.01009
                   5,            0.061139,            0.039289,             0.15223,          0.00060497,            0.064481,            0.001342,          0.00059514,             0.04661,            0.036501,             0.15224,           0.0099998,           0.0099998,           0.0099998
                   6,            0.048408,            0.036504,             0.15205,            0.000596,            0.063051,           0.0014216,           0.0008023,            0.044894,            0.034276,               0.152,           0.0099998,           0.0099998,           0.0099998
                   7,            0.042964,            0.033068,             0.15173,          0.00063457,             0.06612,           0.0026067,           0.0018967,            0.038622,            0.032991,             0.15174,           0.0099997,           0.0099997,           0.0099997
                   8,            0.039572,            0.035177,             0.15181,          0.00055584,            0.063436,           0.0014985,          0.00097252,            0.030692,            0.031057,             0.15165,           0.0099996,           0.0099996,           0.0099996
                   9,             0.03805,            0.033184,             0.15161,          0.00065172,            0.063207,           0.0014027,          0.00098678,            0.029024,            0.030317,             0.15157,           0.0099994,           0.0099994,           0.0099994
                  10,            0.034581,            0.032284,             0.15153,          0.00061617,            0.052423,            0.001187,          0.00082812,            0.029119,            0.029579,             0.15147,           0.0099993,           0.0099993,           0.0099993
                  11,            0.032264,            0.031465,             0.15139,          0.00059757,            0.057981,           0.0011972,          0.00084347,            0.030195,            0.029482,             0.15141,           0.0099991,           0.0099991,           0.0099991
