               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.018888,            0.032144,           0.0079882,             0.88014,             0.94418,             0.95807,             0.79876,            0.015116,             0.02401,            0.010289,               3e-05,               3e-05,             0.09973
                   1,            0.021568,            0.036555,           0.0098404,             0.88105,             0.96825,             0.96194,             0.80281,            0.014978,             0.02369,           0.0087733,          6.9998e-05,          6.9998e-05,             0.09937
                   2,            0.019029,            0.032848,           0.0064834,             0.94196,             0.93972,             0.96975,             0.80919,             0.01494,            0.023302,           0.0074872,          0.00010999,          0.00010999,             0.09901
                   3,            0.019783,            0.034122,           0.0060504,             0.96223,              0.9405,             0.97195,             0.81104,            0.015007,            0.023134,           0.0063891,          0.00014997,          0.00014997,             0.09865
                   4,            0.017869,            0.029758,            0.005043,              0.9697,             0.93211,              0.9736,             0.81407,            0.014685,            0.022723,           0.0055421,          0.00018993,          0.00018993,             0.09829
                   5,            0.018675,            0.030664,           0.0055592,             0.94558,             0.95891,             0.97476,             0.81688,            0.014712,            0.022599,           0.0047251,          0.00022986,          0.00022986,             0.09793
                   6,            0.018822,            0.030757,           0.0052985,              0.9785,             0.95983,             0.97769,             0.81993,            0.014613,            0.022348,           0.0041907,          0.00026976,          0.00026976,             0.09757
                   7,            0.018903,            0.032615,           0.0045826,             0.97454,             0.96561,             0.97821,              0.8219,             0.01464,             0.02202,           0.0038604,          0.00030963,          0.00030963,             0.09721
                   8,            0.017581,            0.032298,           0.0054647,             0.97761,             0.96561,             0.97958,             0.82759,            0.014428,            0.021882,            0.003583,          0.00034945,          0.00034945,            0.096849
                   9,            0.018313,            0.028811,           0.0051638,             0.97236,             0.96825,             0.98048,             0.82655,            0.014355,            0.021823,           0.0033898,          0.00038922,          0.00038922,            0.096489
                  10,            0.018356,            0.031371,           0.0042554,             0.97455,             0.96825,               0.981,             0.82828,             0.01432,            0.021664,           0.0034257,          0.00042894,          0.00042894,            0.096129
                  11,            0.018782,            0.028785,            0.004949,             0.97391,             0.97618,              0.9815,             0.82947,            0.014228,            0.021427,           0.0022451,           0.0004686,           0.0004686,            0.095769
                  12,            0.018804,             0.03099,            0.004313,             0.98341,             0.98411,             0.98141,             0.83116,            0.014603,            0.021323,           0.0013001,          0.00050819,          0.00050819,            0.095408
                  13,            0.017152,            0.025598,           0.0033399,             0.98352,             0.98413,             0.98143,             0.82393,            0.014874,            0.021085,           0.0011244,          0.00054771,          0.00054771,            0.095048
                  14,             0.01962,            0.029372,           0.0050712,             0.98378,             0.98413,             0.98107,             0.83166,             0.01426,            0.020755,           0.0010406,          0.00058715,          0.00058715,            0.094687
                  15,            0.019602,            0.035846,           0.0041079,             0.98412,             0.98413,             0.98174,             0.83451,             0.01409,             0.02048,          0.00096723,          0.00062651,          0.00062651,            0.094327
                  16,            0.017341,             0.02875,           0.0024242,             0.98407,             0.98413,             0.98213,             0.83824,            0.013931,            0.020342,          0.00093982,          0.00066578,          0.00066578,            0.093966
                  17,            0.018162,            0.027882,           0.0031841,             0.98383,             0.98413,              0.9825,             0.83655,            0.013999,            0.020371,          0.00093385,          0.00070495,          0.00070495,            0.093605
                  18,            0.017604,            0.025302,           0.0025809,             0.98402,             0.98413,             0.98232,             0.83046,            0.014058,             0.02044,          0.00091654,          0.00074402,          0.00074402,            0.093244
