               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.02955,            0.044502,           0.0058448,             0.91749,              0.9214,             0.91142,             0.54254,            0.022997,            0.034883,            0.001261,             0.00223,             0.00223,             0.07993
                   1,            0.027954,            0.037432,           0.0040255,             0.94981,             0.95282,             0.95174,             0.56343,            0.022231,            0.031072,          0.00077693,             0.00447,             0.00447,             0.05977
                   2,            0.027796,            0.035838,           0.0036385,             0.95735,             0.95992,             0.96074,             0.59261,            0.021579,            0.030395,          0.00064429,           0.0067098,           0.0067098,             0.03961
                   3,            0.028208,            0.035982,           0.0031398,             0.96916,             0.97191,             0.97616,             0.58683,            0.021652,            0.029794,          0.00041837,           0.0089495,           0.0089495,             0.01945
                   4,            0.028102,            0.036578,           0.0031088,             0.98355,             0.98463,             0.98629,             0.63003,            0.021145,             0.02907,          0.00049172,            0.009999,            0.009999,            0.009999
                   5,            0.028042,            0.035763,           0.0030905,             0.97765,             0.97145,             0.98838,             0.63552,            0.022129,            0.029514,           0.0011093,            0.009999,            0.009999,            0.009999
                   6,            0.028962,            0.037123,           0.0035487,              0.9799,             0.98467,             0.98673,              0.6581,            0.020228,            0.028445,          0.00048629,           0.0099985,           0.0099985,           0.0099985
                   7,            0.027259,            0.036976,           0.0026536,             0.96743,             0.96779,              0.9798,             0.58002,             0.02464,             0.03017,          0.00059661,           0.0099978,           0.0099978,           0.0099978
                   8,            0.027471,            0.034092,            0.003572,             0.96587,             0.96929,             0.98039,             0.57446,            0.024865,            0.029678,          0.00042205,            0.009997,            0.009997,            0.009997
                   9,            0.028109,            0.033871,            0.003602,             0.94071,             0.94434,             0.96172,             0.52051,            0.025565,            0.030165,          0.00079313,           0.0099961,           0.0099961,           0.0099961
                  10,            0.027363,            0.034697,           0.0027129,             0.98779,             0.98799,              0.9912,               0.662,            0.020126,            0.027701,          0.00039943,            0.009995,            0.009995,            0.009995
                  11,            0.027075,            0.034586,           0.0031085,             0.98064,             0.98389,             0.98694,              0.6215,            0.021895,            0.028328,          0.00041224,           0.0099938,           0.0099938,           0.0099938
                  12,              0.0268,            0.034533,           0.0033176,             0.98068,             0.98202,             0.98571,             0.67602,            0.021126,            0.028231,          0.00055281,           0.0099925,           0.0099925,           0.0099925
                  13,             0.02634,            0.033697,           0.0027982,              0.9847,             0.98651,             0.99105,             0.69326,            0.019951,            0.027211,          0.00045578,           0.0099911,           0.0099911,           0.0099911
                  14,            0.026538,            0.034137,           0.0026151,             0.99257,             0.99213,             0.99375,             0.68943,            0.019924,            0.027016,          0.00038048,           0.0099896,           0.0099896,           0.0099896
                  15,            0.027296,             0.03376,           0.0030123,             0.98647,             0.98876,             0.99034,             0.67858,            0.021736,            0.026948,          0.00043534,           0.0099879,           0.0099879,           0.0099879
                  16,            0.027753,            0.034722,           0.0024319,             0.98517,             0.98876,              0.9914,             0.69198,            0.019233,            0.026656,          0.00041973,           0.0099861,           0.0099861,           0.0099861
                  17,            0.027755,            0.034265,           0.0031692,             0.98798,             0.99101,             0.99299,             0.68991,            0.020279,            0.026458,          0.00037506,           0.0099842,           0.0099842,           0.0099842
                  18,             0.02705,            0.034383,           0.0026135,             0.99064,             0.99133,             0.99193,             0.69071,            0.018623,            0.026053,          0.00034021,           0.0099822,           0.0099822,           0.0099822
                  19,            0.024742,            0.033829,            0.002625,             0.99027,             0.99147,             0.99296,             0.70674,             0.01943,            0.026434,           0.0003832,             0.00998,             0.00998,             0.00998
                  20,            0.025068,            0.032863,           0.0028237,             0.98947,             0.99024,             0.99342,             0.71511,            0.019526,            0.026471,          0.00039343,           0.0099778,           0.0099778,           0.0099778
                  21,            0.026287,            0.034118,           0.0026848,             0.98913,             0.98914,             0.99234,             0.73152,            0.018466,            0.025839,          0.00036016,           0.0099753,           0.0099753,           0.0099753
                  22,            0.024935,            0.033127,            0.002583,             0.98766,             0.98921,             0.99281,             0.73905,            0.018139,            0.025286,          0.00033969,           0.0099728,           0.0099728,           0.0099728
                  23,            0.026058,            0.033512,           0.0026749,              0.9783,             0.97799,             0.98281,             0.66909,            0.021643,            0.026596,           0.0003322,           0.0099702,           0.0099702,           0.0099702
                  24,            0.027156,            0.033972,           0.0029494,             0.98648,             0.98989,             0.99254,             0.73066,            0.018199,            0.025803,          0.00041078,           0.0099674,           0.0099674,           0.0099674
                  25,            0.026652,            0.032909,           0.0021607,             0.98927,             0.99094,             0.99231,             0.72918,             0.01822,            0.025543,          0.00030771,           0.0099645,           0.0099645,           0.0099645
                  26,            0.025634,            0.032378,           0.0024226,             0.99113,             0.99173,             0.99363,              0.7312,            0.018324,            0.025373,           0.0003818,           0.0099615,           0.0099615,           0.0099615
                  27,            0.024595,            0.032706,           0.0022931,             0.98712,             0.99176,             0.99235,              0.7035,            0.018931,            0.025453,          0.00031795,           0.0099584,           0.0099584,           0.0099584
                  28,            0.025778,            0.032549,           0.0023967,             0.99039,             0.99251,             0.99351,             0.72092,            0.019079,            0.024977,          0.00029272,           0.0099551,           0.0099551,           0.0099551
                  29,             0.02521,             0.03305,           0.0023589,             0.99349,             0.99363,             0.99392,             0.74442,            0.017202,            0.024406,          0.00038438,           0.0099517,           0.0099517,           0.0099517
                  30,            0.025593,            0.031455,           0.0020486,             0.99431,             0.99288,             0.99432,             0.74055,            0.017332,            0.024757,          0.00042611,           0.0099482,           0.0099482,           0.0099482
                  31,             0.02577,            0.033611,           0.0024903,             0.99039,             0.99288,             0.99412,             0.72361,            0.018284,            0.025844,          0.00032024,           0.0099446,           0.0099446,           0.0099446
                  32,             0.02541,            0.033089,           0.0022043,             0.99163,              0.9925,             0.99306,             0.73831,            0.017449,            0.024848,          0.00026926,           0.0099409,           0.0099409,           0.0099409
                  33,            0.024956,            0.031624,           0.0027155,              0.9918,             0.99463,             0.99359,             0.74902,            0.017499,            0.024723,          0.00027343,            0.009937,            0.009937,            0.009937
                  34,            0.024051,            0.032252,           0.0021311,             0.99341,             0.99588,             0.99409,             0.73582,            0.017809,             0.02476,          0.00029315,            0.009933,            0.009933,            0.009933
                  35,            0.024524,            0.031671,           0.0025246,             0.99325,             0.99438,             0.99422,             0.74614,            0.017354,            0.024117,          0.00030004,           0.0099289,           0.0099289,           0.0099289
                  36,            0.024125,            0.032386,           0.0024091,             0.99588,             0.99598,             0.99468,             0.75132,             0.01676,            0.023709,          0.00029199,           0.0099246,           0.0099246,           0.0099246
                  37,            0.023311,            0.030076,           0.0020688,             0.99436,             0.99204,             0.99407,             0.75808,            0.016947,            0.023861,          0.00026832,           0.0099203,           0.0099203,           0.0099203
                  38,            0.024861,            0.032043,           0.0019046,             0.99149,             0.99363,             0.99429,             0.70647,            0.019694,            0.024716,          0.00032422,           0.0099158,           0.0099158,           0.0099158
                  39,            0.025461,            0.031858,           0.0024178,             0.99626,             0.99758,             0.99431,             0.70067,            0.020606,            0.024997,          0.00029338,           0.0099112,           0.0099112,           0.0099112
                  40,            0.024305,            0.030499,           0.0023225,             0.98651,             0.98801,             0.98924,             0.74173,            0.018042,            0.024361,          0.00024536,           0.0099065,           0.0099065,           0.0099065
                  41,            0.022946,            0.031769,           0.0020208,             0.99437,              0.9925,             0.99444,             0.76743,            0.016024,            0.023089,           0.0003999,           0.0099017,           0.0099017,           0.0099017
                  42,            0.022673,            0.029938,           0.0023031,             0.99521,             0.99439,             0.99475,             0.77417,            0.016073,             0.02368,          0.00034411,           0.0098967,           0.0098967,           0.0098967
                  43,            0.022614,            0.030351,           0.0022729,             0.99476,             0.99456,             0.99451,             0.76452,            0.016714,            0.023613,          0.00029063,           0.0098916,           0.0098916,           0.0098916
                  44,            0.023999,            0.031521,           0.0021563,             0.99359,             0.99551,               0.994,             0.76996,            0.016152,            0.023408,           0.0002833,           0.0098864,           0.0098864,           0.0098864
                  45,            0.024066,            0.030981,           0.0021923,             0.99253,             0.99478,             0.99395,             0.76411,            0.016749,            0.023719,            0.000283,           0.0098811,           0.0098811,           0.0098811
                  46,            0.023524,            0.030994,           0.0019053,             0.99325,             0.99476,              0.9939,             0.76303,            0.016711,             0.02326,          0.00028915,           0.0098757,           0.0098757,           0.0098757
                  47,            0.022584,             0.03205,           0.0023007,             0.99436,             0.99495,             0.99396,             0.78274,            0.015642,            0.022929,          0.00031146,           0.0098701,           0.0098701,           0.0098701
                  48,            0.025619,            0.032324,           0.0023541,             0.99207,             0.98988,             0.99377,             0.75692,            0.016803,            0.023395,          0.00027006,           0.0098644,           0.0098644,           0.0098644
                  49,            0.023448,            0.029878,           0.0020014,             0.99474,             0.99507,             0.99457,             0.75355,            0.016852,            0.023491,          0.00023627,           0.0098586,           0.0098586,           0.0098586
                  50,             0.02386,             0.03082,           0.0024722,             0.99103,             0.99255,             0.99376,             0.77119,            0.015989,            0.022941,          0.00025888,           0.0098527,           0.0098527,           0.0098527
