               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.061665,            0.046334,             0.13015,           0.0036266,             0.29792,           0.0055379,           0.0043624,            0.018166,            0.026497,              0.1285,           0.0033318,           0.0033318,            0.070014
                   1,            0.028116,            0.021782,             0.12663,            0.059722,             0.13019,            0.011038,           0.0091328,            0.021267,            0.024346,             0.12518,           0.0066651,           0.0066651,            0.040014
                   2,            0.026588,            0.020805,             0.12317,             0.62161,            0.046216,            0.047973,            0.038457,              0.0141,            0.022516,             0.11751,           0.0099982,           0.0099982,            0.010014
                   3,            0.022638,            0.019451,              0.1144,             0.63523,             0.17147,             0.19103,             0.15132,            0.014829,            0.022483,             0.10323,           0.0099994,           0.0099994,           0.0099994
                   4,            0.021502,            0.018731,             0.10058,             0.86341,             0.30425,             0.39471,              0.2991,             0.01622,             0.02381,            0.087653,           0.0099994,           0.0099994,           0.0099994
                   5,            0.022854,            0.019236,            0.085465,             0.85567,             0.44069,             0.54377,             0.38667,            0.019131,            0.025384,            0.072082,            0.009999,            0.009999,            0.009999
                   6,            0.024548,            0.019519,            0.071926,             0.83309,             0.58756,              0.6592,             0.43989,            0.021358,            0.026196,            0.059267,           0.0099985,           0.0099985,           0.0099985
                   7,            0.025976,            0.020093,            0.060463,             0.88154,             0.62904,             0.73774,             0.50557,             0.02158,            0.026881,            0.049396,           0.0099978,           0.0099978,           0.0099978
                   8,            0.027306,            0.020889,            0.050971,             0.88511,              0.6718,             0.77736,             0.51506,             0.02318,            0.027382,             0.04154,            0.009997,            0.009997,            0.009997
                   9,             0.02722,            0.020878,            0.043393,             0.88465,             0.74429,             0.83834,             0.54431,            0.023671,            0.027684,            0.035211,           0.0099961,           0.0099961,           0.0099961
                  10,            0.027001,            0.020901,            0.038687,             0.85505,             0.77247,              0.8539,             0.58483,            0.021929,            0.026949,            0.031016,            0.009995,            0.009995,            0.009995
                  11,             0.02742,            0.021123,            0.035589,             0.87207,             0.78696,             0.86321,             0.61177,            0.021918,            0.026914,            0.028469,           0.0099938,           0.0099938,           0.0099938
                  12,             0.02676,            0.021332,            0.032918,             0.87076,             0.82525,             0.88345,             0.62435,            0.020987,             0.02671,            0.024855,           0.0099925,           0.0099925,           0.0099925
                  13,            0.026598,            0.021355,            0.029671,             0.85967,             0.84686,             0.88976,             0.63488,            0.020887,            0.026461,            0.022387,           0.0099911,           0.0099911,           0.0099911
                  14,             0.02626,            0.021397,            0.028891,             0.88269,             0.84678,             0.89715,             0.65401,            0.020782,            0.027242,            0.021206,           0.0099896,           0.0099896,           0.0099896
                  15,             0.02597,            0.021643,            0.027258,             0.87955,              0.8576,             0.90848,             0.68136,            0.020021,            0.026751,            0.019784,           0.0099879,           0.0099879,           0.0099879
                  16,            0.025545,            0.021065,            0.025703,             0.91061,              0.8913,             0.92817,             0.70476,            0.019334,            0.026001,            0.017356,           0.0099861,           0.0099861,           0.0099861
                  17,            0.025468,            0.021215,            0.025057,             0.91583,             0.88983,             0.92889,             0.70618,            0.018701,            0.025849,            0.016233,           0.0099842,           0.0099842,           0.0099842
                  18,            0.024981,            0.020932,            0.023382,             0.93174,             0.89738,             0.93832,             0.73523,            0.017987,             0.02525,            0.015217,           0.0099822,           0.0099822,           0.0099822
                  19,            0.024378,            0.021055,            0.022733,             0.90871,              0.9036,             0.93203,             0.73412,            0.017592,              0.0251,             0.01459,             0.00998,             0.00998,             0.00998
                  20,            0.024363,            0.021187,            0.022618,             0.92123,             0.89604,             0.93989,             0.74093,            0.018238,             0.02532,             0.01373,           0.0099778,           0.0099778,           0.0099778
                  21,            0.024566,            0.021249,            0.022166,              0.9254,             0.91922,             0.94365,              0.7479,            0.017944,            0.025177,            0.013522,           0.0099753,           0.0099753,           0.0099753
                  22,            0.024249,            0.021126,            0.021237,             0.93868,             0.92442,             0.95314,             0.74755,            0.017097,            0.025107,             0.01262,           0.0099728,           0.0099728,           0.0099728
                  23,            0.023799,            0.020925,            0.020417,             0.92661,             0.92414,             0.95505,             0.76172,            0.016921,            0.024894,            0.011951,           0.0099702,           0.0099702,           0.0099702
                  24,            0.023312,            0.020819,            0.020133,             0.95262,             0.91814,             0.95952,             0.78611,            0.015671,            0.024558,            0.011834,           0.0099674,           0.0099674,           0.0099674
                  25,             0.02349,            0.020992,            0.020394,             0.95158,             0.93511,             0.96872,             0.78547,            0.016875,            0.024751,             0.01145,           0.0099645,           0.0099645,           0.0099645
                  26,            0.023273,             0.02096,             0.01923,             0.95201,             0.94668,             0.97444,             0.80377,            0.015703,            0.024173,            0.010604,           0.0099615,           0.0099615,           0.0099615
                  27,            0.023585,            0.021024,            0.019079,             0.95492,             0.94368,             0.97462,             0.79798,            0.015613,            0.024185,            0.010216,           0.0099584,           0.0099584,           0.0099584
                  28,            0.023265,             0.02107,             0.01938,             0.96748,             0.94693,             0.97836,             0.80864,            0.014894,            0.024146,           0.0099999,           0.0099551,           0.0099551,           0.0099551
                  29,            0.023459,            0.020971,            0.019428,             0.96876,             0.95391,             0.98007,             0.79851,            0.015775,            0.024434,           0.0098665,           0.0099517,           0.0099517,           0.0099517
                  30,            0.023154,            0.021106,            0.019438,             0.96979,             0.95518,             0.97555,             0.79978,            0.015442,            0.024379,           0.0095891,           0.0099482,           0.0099482,           0.0099482
                  31,            0.022936,            0.020851,            0.018704,             0.96129,             0.95756,             0.97514,             0.79808,             0.01646,            0.024996,           0.0092966,           0.0099446,           0.0099446,           0.0099446
                  32,            0.023058,            0.020717,            0.017522,             0.97494,             0.95014,             0.97854,             0.81204,            0.014976,            0.024043,           0.0090636,           0.0099409,           0.0099409,           0.0099409
                  33,            0.022629,            0.020456,            0.016545,             0.97616,             0.96194,             0.98197,             0.82531,            0.014392,            0.023773,           0.0085874,            0.009937,            0.009937,            0.009937
                  34,            0.022812,            0.020858,            0.016959,             0.97446,             0.96334,              0.9834,             0.81536,            0.014918,            0.023688,           0.0086093,            0.009933,            0.009933,            0.009933
                  35,            0.022569,            0.020698,            0.017428,             0.96607,             0.96721,             0.98174,             0.80644,            0.015119,            0.023638,           0.0082292,           0.0099289,           0.0099289,           0.0099289
                  36,            0.022914,            0.020774,            0.017009,             0.98024,              0.9669,             0.98793,             0.82642,            0.014807,            0.023274,           0.0079729,           0.0099246,           0.0099246,           0.0099246
                  37,             0.02236,            0.020759,            0.016073,             0.97783,             0.96987,             0.98703,             0.83273,            0.014289,             0.02336,           0.0078524,           0.0099203,           0.0099203,           0.0099203
                  38,            0.022551,            0.020618,            0.015914,              0.9662,             0.97346,             0.98784,             0.84012,            0.013985,            0.023466,           0.0077499,           0.0099158,           0.0099158,           0.0099158
                  39,            0.022425,             0.02044,            0.015779,             0.96685,             0.97574,              0.9876,             0.83465,             0.01429,            0.023395,           0.0075663,           0.0099112,           0.0099112,           0.0099112
                  40,            0.022327,            0.020689,             0.01562,             0.97693,             0.96769,             0.98619,             0.84001,             0.01359,            0.022871,           0.0075344,           0.0099065,           0.0099065,           0.0099065
                  41,            0.021796,            0.020394,            0.015806,             0.97523,             0.97563,             0.98866,             0.84072,            0.013798,            0.023151,           0.0071191,           0.0099017,           0.0099017,           0.0099017
                  42,            0.022151,            0.020202,            0.015146,             0.97821,             0.97256,             0.98912,             0.84591,            0.013506,            0.023078,           0.0071673,           0.0098967,           0.0098967,           0.0098967
                  43,            0.021985,            0.020361,            0.015654,             0.96864,             0.97406,             0.98532,             0.83997,            0.013942,            0.023114,           0.0070913,           0.0098916,           0.0098916,           0.0098916
                  44,            0.022051,             0.02021,            0.015294,             0.97933,             0.97619,                0.99,             0.83841,            0.013572,            0.022978,           0.0068316,           0.0098864,           0.0098864,           0.0098864
                  45,            0.022135,            0.020147,            0.014638,             0.97407,             0.98262,             0.99306,             0.85336,            0.012827,            0.022412,           0.0067487,           0.0098811,           0.0098811,           0.0098811
                  46,            0.021972,            0.020272,            0.013988,             0.96389,             0.99105,             0.98993,             0.84311,            0.013328,            0.022813,           0.0066272,           0.0098757,           0.0098757,           0.0098757
                  47,            0.021259,            0.020031,            0.014435,             0.96544,             0.98824,             0.99153,             0.85686,            0.013135,            0.022764,           0.0063903,           0.0098701,           0.0098701,           0.0098701
                  48,             0.02151,            0.020139,            0.015004,             0.96615,             0.99013,             0.99102,             0.85505,            0.012858,             0.02275,            0.006441,           0.0098644,           0.0098644,           0.0098644
                  49,             0.02212,            0.020223,            0.014352,               0.967,             0.99164,             0.99077,              0.8547,            0.013202,            0.022595,           0.0065308,           0.0098586,           0.0098586,           0.0098586
                  50,            0.021593,            0.020112,            0.013886,             0.97896,              0.9902,             0.99161,             0.86479,            0.012436,            0.022259,           0.0061757,           0.0098527,           0.0098527,           0.0098527
                  51,            0.021797,            0.020225,            0.013924,             0.98463,             0.98904,             0.99276,             0.85841,            0.012492,            0.022426,           0.0060031,           0.0098467,           0.0098467,           0.0098467
                  52,            0.021667,            0.019947,            0.014056,             0.98088,             0.98703,             0.99075,             0.86802,            0.012352,            0.022219,           0.0059381,           0.0098405,           0.0098405,           0.0098405
                  53,            0.021465,             0.02013,            0.013854,             0.97174,             0.98846,             0.98413,             0.85821,            0.012325,            0.022275,           0.0061373,           0.0098342,           0.0098342,           0.0098342
                  54,            0.021557,            0.020031,            0.014306,             0.97768,              0.9935,             0.99228,             0.86592,            0.012642,            0.022361,           0.0058893,           0.0098278,           0.0098278,           0.0098278
                  55,            0.021387,            0.020224,            0.013291,             0.97906,             0.99183,             0.99037,             0.86467,            0.012231,            0.021931,           0.0057923,           0.0098213,           0.0098213,           0.0098213
                  56,            0.021345,            0.020123,             0.01323,             0.97932,             0.99517,             0.99198,             0.86717,            0.011905,             0.02202,           0.0057796,           0.0098147,           0.0098147,           0.0098147
                  57,            0.021119,            0.019662,            0.012954,             0.98379,              0.9886,             0.98939,             0.86804,            0.012024,             0.02187,           0.0055918,           0.0098079,           0.0098079,           0.0098079
                  58,            0.021017,              0.0199,            0.013643,             0.98449,             0.99005,             0.99201,             0.87602,            0.011704,            0.022055,           0.0056221,           0.0098011,           0.0098011,           0.0098011
                  59,            0.020945,             0.01981,            0.013188,             0.97986,             0.98783,             0.98906,             0.86815,            0.011743,            0.021773,           0.0056324,           0.0097941,           0.0097941,           0.0097941
                  60,            0.020801,            0.019857,            0.013125,              0.9842,             0.99302,             0.99063,             0.87386,            0.011558,            0.021581,           0.0053996,            0.009787,            0.009787,            0.009787
                  61,            0.021495,            0.020137,            0.012495,             0.98764,             0.99469,             0.99347,             0.86935,            0.011892,            0.022203,           0.0053784,           0.0097798,           0.0097798,           0.0097798
                  62,            0.021137,            0.019758,            0.012361,             0.98595,              0.9915,              0.9903,             0.87204,            0.011683,            0.022062,           0.0054441,           0.0097724,           0.0097724,           0.0097724
                  63,            0.020963,             0.01979,            0.012319,             0.98326,             0.98923,              0.9918,             0.87681,            0.011398,            0.021638,           0.0054715,            0.009765,            0.009765,            0.009765
                  64,            0.020638,            0.019796,            0.012677,             0.98644,             0.99295,             0.99251,             0.88237,            0.011213,            0.021508,           0.0051675,           0.0097574,           0.0097574,           0.0097574
                  65,            0.020937,            0.019785,            0.012413,             0.98326,             0.99659,             0.99339,             0.88018,            0.011427,            0.021728,           0.0051912,           0.0097497,           0.0097497,           0.0097497
                  66,            0.020928,            0.019998,            0.012308,             0.98361,             0.99466,             0.99043,              0.8795,            0.011267,            0.021646,           0.0051478,           0.0097419,           0.0097419,           0.0097419
                  67,            0.021036,            0.019887,             0.01285,             0.98369,             0.99954,             0.99373,             0.88465,            0.011114,            0.021504,           0.0051164,            0.009734,            0.009734,            0.009734
                  68,            0.021149,            0.019732,            0.012514,             0.98308,             0.99605,             0.99082,             0.87799,            0.011175,            0.021537,           0.0050556,           0.0097259,           0.0097259,           0.0097259
                  69,            0.020636,            0.019716,            0.011955,             0.98329,             0.99652,             0.99366,             0.88757,            0.010783,            0.021308,           0.0049501,           0.0097178,           0.0097178,           0.0097178
                  70,             0.02086,              0.0196,            0.012778,             0.98566,             0.99586,              0.9932,             0.88094,            0.011348,            0.021891,           0.0048679,           0.0097095,           0.0097095,           0.0097095
                  71,            0.020856,            0.020002,            0.012441,             0.98991,             0.99644,             0.99467,             0.88676,            0.011125,            0.021473,           0.0049208,           0.0097011,           0.0097011,           0.0097011
                  72,            0.020724,            0.019722,            0.012066,             0.99111,             0.99799,             0.99471,             0.88758,            0.010758,            0.021223,           0.0048416,           0.0096926,           0.0096926,           0.0096926
                  73,            0.020463,            0.019589,            0.011766,             0.98499,             0.99619,             0.99393,             0.88891,            0.010859,            0.021133,           0.0049448,            0.009684,            0.009684,            0.009684
                  74,            0.020625,            0.019716,             0.01221,             0.98395,             0.99702,             0.99393,             0.88766,            0.010828,            0.021544,           0.0048304,           0.0096753,           0.0096753,           0.0096753
                  75,            0.020639,            0.019889,            0.012471,             0.98712,             0.99726,               0.994,             0.88405,            0.010928,            0.021182,           0.0046911,           0.0096664,           0.0096664,           0.0096664
                  76,            0.020278,             0.01962,            0.011583,             0.98769,             0.99801,             0.99361,             0.88831,            0.010692,             0.02099,           0.0046698,           0.0096575,           0.0096575,           0.0096575
                  77,            0.020723,            0.019505,            0.011736,             0.98914,             0.99746,             0.99459,                0.89,            0.010669,            0.020972,           0.0046641,           0.0096484,           0.0096484,           0.0096484
                  78,            0.020559,            0.019667,            0.012038,             0.99261,             0.99223,             0.99428,             0.88797,            0.010653,            0.021047,           0.0046693,           0.0096392,           0.0096392,           0.0096392
                  79,            0.020372,            0.019784,            0.011242,             0.98759,             0.99842,             0.99485,             0.89694,            0.010331,            0.020822,           0.0045677,           0.0096299,           0.0096299,           0.0096299
                  80,            0.020585,            0.019718,             0.01166,             0.99175,             0.99673,             0.99431,             0.89465,            0.010431,            0.020995,           0.0044886,           0.0096205,           0.0096205,           0.0096205
                  81,            0.020745,             0.01977,            0.011606,             0.99301,             0.99829,             0.99478,              0.8899,            0.010422,            0.020824,           0.0044663,            0.009611,            0.009611,            0.009611
                  82,            0.020423,            0.019678,            0.010953,             0.99159,             0.99713,              0.9948,             0.89556,            0.010233,            0.020631,           0.0044303,           0.0096013,           0.0096013,           0.0096013
                  83,            0.020323,            0.019436,            0.011736,             0.99351,             0.99785,             0.99462,             0.89773,            0.010177,            0.020736,           0.0044136,           0.0095916,           0.0095916,           0.0095916
                  84,             0.02034,            0.019576,            0.010858,             0.98957,             0.99869,             0.99474,               0.897,            0.010109,            0.020447,           0.0043455,           0.0095817,           0.0095817,           0.0095817
                  85,            0.020327,             0.01934,            0.011202,             0.99332,             0.99611,             0.99477,             0.89896,            0.010073,            0.020444,           0.0043584,           0.0095717,           0.0095717,           0.0095717
                  86,            0.020227,            0.019318,            0.010697,             0.99384,             0.99546,             0.99479,             0.89719,            0.010156,            0.020504,            0.004365,           0.0095616,           0.0095616,           0.0095616
                  87,            0.020371,            0.019442,             0.01097,             0.98757,             0.99768,             0.99474,             0.89763,            0.010103,            0.020384,           0.0044268,           0.0095514,           0.0095514,           0.0095514
