               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.016134,             0.02846,           0.0005745,              0.9035,             0.77238,             0.86318,             0.77022,            0.013442,            0.029602,          0.00034858,             0.00099,             0.00099,             0.09109
                   1,            0.015497,            0.024755,          0.00035533,             0.88825,             0.81476,             0.90756,             0.80185,            0.012724,            0.022495,          0.00024355,             0.00199,             0.00199,             0.08209
                   2,            0.015256,            0.019141,          0.00022167,             0.96498,              0.7725,             0.92818,             0.76386,            0.015782,            0.018809,          0.00019882,             0.00299,             0.00299,             0.07309
                   3,            0.017381,            0.017134,          0.00018812,             0.96599,               0.785,              0.9388,             0.79221,            0.014943,            0.017048,          0.00019331,           0.0039899,           0.0039899,             0.06409
                   4,            0.018722,            0.016558,          0.00019037,             0.92659,                0.83,             0.94932,             0.78596,            0.017617,            0.016038,           0.0001834,           0.0049897,           0.0049897,             0.05509
                   5,            0.020931,            0.015851,          0.00020229,             0.91601,             0.87244,             0.95917,             0.77539,            0.019282,            0.015255,          0.00022893,           0.0059895,           0.0059895,            0.046089
                   6,             0.01939,            0.015943,          0.00025524,             0.95183,             0.83988,              0.9561,               0.765,            0.020505,            0.014778,          0.00025397,           0.0069891,           0.0069891,            0.037089
                   7,            0.026293,            0.014972,          0.00028981,             0.94139,              0.8925,             0.97502,             0.72113,            0.025772,            0.014498,          0.00035977,           0.0079886,           0.0079886,            0.028089
                   8,            0.026354,            0.015561,          0.00043647,              0.9365,               0.925,             0.97872,             0.71363,            0.021863,             0.01417,          0.00051581,            0.008988,            0.008988,            0.019088
                   9,            0.024404,            0.015181,          0.00059361,             0.97312,             0.90498,             0.98174,              0.6518,            0.024651,            0.013692,          0.00068452,           0.0099872,           0.0099872,            0.010087
                  10,            0.028128,            0.014787,          0.00079763,             0.95782,             0.96498,             0.98768,             0.70401,            0.020428,            0.012809,           0.0009596,           0.0099965,           0.0099965,           0.0099965
                  11,            0.022923,            0.013697,          0.00092737,             0.98434,              0.9475,             0.99082,             0.68703,            0.022324,            0.012931,           0.0010366,           0.0099965,           0.0099965,           0.0099965
                  12,            0.025219,            0.013552,          0.00093716,             0.96284,              0.9725,             0.99111,             0.74606,            0.020871,             0.01217,            0.001072,           0.0099958,           0.0099958,           0.0099958
                  13,            0.021781,            0.014196,          0.00093668,             0.97257,             0.97497,             0.99075,             0.81302,            0.018735,            0.011397,          0.00099274,            0.009995,            0.009995,            0.009995
                  14,            0.022767,            0.014527,          0.00083346,             0.97523,               0.985,             0.99236,             0.71962,            0.023168,             0.01173,          0.00083643,           0.0099941,           0.0099941,           0.0099941
                  15,            0.023119,            0.014418,          0.00077959,             0.99244,             0.98493,             0.99446,              0.7879,            0.018011,            0.010898,          0.00080985,           0.0099932,           0.0099932,           0.0099932
                  16,            0.021157,            0.013365,          0.00070398,             0.99241,              0.9825,             0.99453,             0.72649,            0.020873,            0.010937,          0.00069342,           0.0099922,           0.0099922,           0.0099922
                  17,            0.023951,            0.013699,          0.00068509,             0.98502,                0.99,              0.9947,             0.77461,            0.019707,            0.010722,          0.00074082,           0.0099911,           0.0099911,           0.0099911
                  18,            0.023279,             0.01329,          0.00079119,             0.99002,               0.995,             0.99475,             0.81538,            0.014501,            0.010137,          0.00079601,             0.00999,             0.00999,             0.00999
                  19,            0.023853,            0.012859,          0.00072087,             0.99501,             0.99748,             0.99495,             0.74846,             0.02002,            0.010481,          0.00078244,           0.0099888,           0.0099888,           0.0099888
                  20,            0.023605,            0.013019,          0.00076835,             0.99748,               0.995,             0.99497,             0.69179,            0.029025,            0.012159,          0.00087609,           0.0099875,           0.0099875,           0.0099875
                  21,            0.022064,            0.011763,          0.00080478,               0.995,               0.995,             0.99497,             0.85206,             0.01448,           0.0098597,          0.00085758,           0.0099861,           0.0099861,           0.0099861
                  22,            0.017431,            0.010835,          0.00073703,                   1,             0.98744,             0.99492,             0.79483,             0.01913,           0.0097487,           0.0007313,           0.0099847,           0.0099847,           0.0099847
                  23,             0.02078,             0.01179,          0.00062422,             0.99494,              0.9925,             0.99492,              0.7238,            0.020645,            0.010425,          0.00060628,           0.0099832,           0.0099832,           0.0099832
                  24,            0.023114,            0.012253,          0.00057851,             0.99495,              0.9925,              0.9949,             0.77293,            0.019098,            0.010146,          0.00057832,           0.0099817,           0.0099817,           0.0099817
                  25,            0.023341,            0.012842,          0.00062112,                   1,             0.98747,              0.9949,             0.78903,            0.016358,           0.0097765,          0.00065075,             0.00998,             0.00998,             0.00998
                  26,            0.022158,            0.011819,          0.00068564,             0.99002,              0.9975,             0.99442,             0.80128,            0.018063,            0.010445,          0.00074854,           0.0099783,           0.0099783,           0.0099783
                  27,            0.025401,            0.011585,          0.00069373,             0.99499,               0.995,              0.9949,             0.70741,             0.02508,            0.010255,          0.00079509,           0.0099766,           0.0099766,           0.0099766
                  28,            0.023419,            0.011669,          0.00082202,             0.99254,             0.99748,             0.99492,             0.75281,             0.02173,            0.010424,          0.00099845,           0.0099747,           0.0099747,           0.0099747
                  29,            0.020838,            0.012287,          0.00090573,             0.99253,              0.9975,             0.99482,              0.7741,            0.021383,            0.010131,          0.00095267,           0.0099728,           0.0099728,           0.0099728
                  30,            0.020114,            0.011123,          0.00085904,             0.99747,               0.995,             0.99497,              0.8371,            0.015323,           0.0092418,          0.00092557,           0.0099709,           0.0099709,           0.0099709
                  31,            0.018772,            0.010591,          0.00077798,             0.99998,               0.995,               0.995,             0.78235,            0.018351,           0.0099479,          0.00080211,           0.0099688,           0.0099688,           0.0099688
                  32,            0.019839,            0.011201,          0.00066256,             0.99998,              0.9975,               0.995,             0.78977,            0.017319,            0.010291,          0.00069468,           0.0099667,           0.0099667,           0.0099667
                  33,             0.02144,            0.011123,          0.00057821,             0.99748,                   1,               0.995,             0.76981,            0.015852,           0.0093638,           0.0006291,           0.0099645,           0.0099645,           0.0099645
                  34,            0.021294,            0.011576,          0.00061526,             0.99751,             0.99999,             0.99495,             0.82222,            0.015693,           0.0097309,          0.00071558,           0.0099623,           0.0099623,           0.0099623
                  35,            0.019326,             0.01099,          0.00064358,              0.9975,                   1,               0.995,               0.855,            0.012787,           0.0084779,          0.00069065,           0.0099599,           0.0099599,           0.0099599
                  36,            0.018183,            0.010414,          0.00061684,             0.99502,             0.99999,               0.995,             0.77564,            0.017221,           0.0096112,          0.00066492,           0.0099576,           0.0099576,           0.0099576
                  37,            0.018163,            0.011024,          0.00063497,                   1,              0.9975,               0.995,             0.83741,            0.016689,           0.0098933,          0.00064981,           0.0099551,           0.0099551,           0.0099551
                  38,            0.019071,            0.011277,          0.00059914,             0.99751,                   1,               0.995,             0.80584,             0.01783,           0.0094191,          0.00062106,           0.0099526,           0.0099526,           0.0099526
                  39,            0.020242,            0.011047,          0.00058381,             0.99749,               0.995,             0.99497,             0.80183,            0.019248,           0.0095488,          0.00061575,             0.00995,             0.00995,             0.00995
                  40,            0.022269,            0.011586,           0.0006126,             0.99751,             0.99995,             0.99495,             0.85273,            0.014928,           0.0085478,          0.00065987,           0.0099473,           0.0099473,           0.0099473
                  41,            0.018728,            0.011055,          0.00067974,                   1,                   1,               0.995,             0.85102,            0.014934,           0.0094488,          0.00072309,           0.0099446,           0.0099446,           0.0099446
                  42,            0.018895,            0.010172,          0.00067932,             0.99999,               0.995,               0.995,             0.86883,            0.015036,           0.0092108,          0.00074801,           0.0099418,           0.0099418,           0.0099418
                  43,            0.022702,            0.011593,           0.0007028,             0.99502,                   1,               0.995,              0.7705,            0.024084,            0.010153,          0.00079138,           0.0099389,           0.0099389,           0.0099389
                  44,            0.023878,            0.011969,          0.00077651,             0.99751,                   1,               0.995,             0.74167,            0.018991,           0.0095178,          0.00083414,            0.009936,            0.009936,            0.009936
                  45,            0.021223,            0.011206,          0.00079497,              0.9975,                   1,               0.995,             0.84707,            0.016351,           0.0092694,          0.00086055,            0.009933,            0.009933,            0.009933
                  46,            0.016485,           0.0099526,          0.00075891,                   1,              0.9975,               0.995,             0.86357,            0.013658,           0.0092011,          0.00076816,           0.0099299,           0.0099299,           0.0099299
                  47,            0.016772,            0.010091,          0.00063528,             0.99999,              0.9975,               0.995,             0.83707,            0.017779,           0.0096503,          0.00063025,           0.0099268,           0.0099268,           0.0099268
                  48,             0.02011,            0.011416,          0.00057076,              0.9975,              0.9975,               0.995,             0.83017,            0.014524,           0.0092013,          0.00058851,           0.0099236,           0.0099236,           0.0099236
                  49,            0.019115,            0.010794,          0.00058015,              0.9975,             0.99748,               0.995,             0.82316,            0.015786,           0.0097053,          0.00062635,           0.0099203,           0.0099203,           0.0099203
                  50,            0.020208,            0.010923,          0.00064025,             0.99502,             0.99999,             0.99326,              0.8255,            0.019213,            0.010533,          0.00070937,           0.0099169,           0.0099169,           0.0099169
                  51,            0.025291,            0.010979,          0.00071161,             0.99502,                   1,             0.99485,             0.83445,            0.016491,           0.0089312,           0.0007909,           0.0099135,           0.0099135,           0.0099135
                  52,            0.022069,             0.01098,          0.00080551,             0.99008,                   1,             0.99457,             0.75737,            0.024056,            0.010968,          0.00092777,           0.0099101,           0.0099101,           0.0099101
                  53,            0.019609,            0.010568,          0.00086859,             0.99998,               0.995,               0.995,             0.82547,            0.017085,            0.009233,          0.00089524,           0.0099065,           0.0099065,           0.0099065
                  54,            0.018773,            0.010558,          0.00075249,             0.99502,                   1,             0.99495,             0.77642,            0.018462,            0.010008,          0.00078822,           0.0099029,           0.0099029,           0.0099029
                  55,            0.017295,            0.010391,          0.00064863,              0.9975,                   1,             0.99498,             0.83777,            0.016068,            0.010559,          0.00067765,           0.0098992,           0.0098992,           0.0098992
                  56,            0.017864,            0.010524,          0.00053777,             0.99751,                   1,             0.99498,             0.87012,            0.014446,           0.0092369,          0.00055073,           0.0098954,           0.0098954,           0.0098954
                  57,            0.017832,            0.010283,          0.00046937,             0.99995,              0.9975,               0.995,             0.87951,            0.016067,           0.0087107,          0.00047859,           0.0098916,           0.0098916,           0.0098916
                  58,            0.021668,            0.011295,          0.00045938,             0.99256,             0.99999,             0.99482,             0.81815,             0.01454,           0.0088632,          0.00052782,           0.0098877,           0.0098877,           0.0098877
                  59,            0.019906,           0.0097618,          0.00056572,             0.99997,              0.9975,               0.995,             0.83139,             0.01624,           0.0092473,          0.00067633,           0.0098838,           0.0098838,           0.0098838
                  60,            0.018738,            0.010264,          0.00068938,                   1,                   1,               0.995,             0.82638,            0.016963,           0.0093327,          0.00077857,           0.0098798,           0.0098798,           0.0098798
                  61,            0.019594,            0.010196,          0.00076925,                   1,                   1,               0.995,             0.78786,            0.020947,            0.010376,          0.00086441,           0.0098757,           0.0098757,           0.0098757
                  62,            0.019876,            0.010763,          0.00079702,              0.9975,              0.9975,               0.995,             0.83069,            0.014394,           0.0088165,          0.00083094,           0.0098715,           0.0098715,           0.0098715
                  63,            0.016238,            0.010088,          0.00072335,             0.99748,              0.9975,             0.99495,             0.85116,            0.014844,           0.0092392,          0.00074172,           0.0098673,           0.0098673,           0.0098673
                  64,            0.017144,            0.010193,          0.00060092,              0.9975,              0.9975,             0.99498,             0.84808,            0.013344,           0.0088212,          0.00062491,            0.009863,            0.009863,            0.009863
                  65,            0.017654,           0.0099621,          0.00054352,             0.99751,                   1,               0.995,             0.85598,            0.012792,           0.0083275,           0.0005588,           0.0098586,           0.0098586,           0.0098586
