               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.013209,             0.02183,          0.00079469,             0.99443,             0.98711,             0.99465,             0.90424,           0.0091553,            0.016317,          2.6816e-05,             0.00273,             0.00273,             0.07543
                   1,            0.013578,            0.022027,           0.0006726,             0.99538,             0.99163,             0.99479,             0.88377,            0.010852,            0.017151,          2.8446e-05,             0.00547,             0.00547,             0.05077
                   2,            0.017448,            0.023478,           0.0007718,             0.99337,             0.99385,             0.99479,             0.80691,             0.01442,             0.01846,          5.5848e-05,             0.00821,             0.00821,             0.02611
                   3,            0.022773,              0.0261,          0.00083207,             0.99024,             0.99455,             0.99479,             0.79871,              0.0147,             0.01909,          0.00018739,           0.0099999,           0.0099999,           0.0099999
                   4,            0.021662,            0.027019,           0.0010633,             0.99139,             0.99185,             0.99471,              0.8007,            0.015533,            0.021204,          0.00021688,           0.0099999,           0.0099999,           0.0099999
                   5,            0.019355,            0.026908,          0.00081911,              0.9915,             0.99869,             0.99486,             0.84182,            0.012834,            0.018125,           0.0001661,           0.0099999,           0.0099999,           0.0099999
                   6,            0.018534,             0.02525,            0.000878,             0.99274,             0.99569,             0.99477,              0.8179,            0.014014,            0.019644,          0.00021022,           0.0099998,           0.0099998,           0.0099998
                   7,            0.018628,            0.025735,           0.0013595,             0.99465,             0.99443,             0.99475,             0.85244,            0.012599,            0.019092,          0.00022647,           0.0099997,           0.0099997,           0.0099997
                   8,             0.01861,            0.025331,           0.0013597,             0.99444,              0.9973,             0.99487,             0.84786,            0.013276,            0.018857,           0.0001915,           0.0099996,           0.0099996,           0.0099996
                   9,            0.019826,            0.025694,           0.0012354,             0.99266,              0.9954,             0.99477,             0.82119,            0.016138,            0.020259,           0.0001856,           0.0099994,           0.0099994,           0.0099994
                  10,            0.017997,            0.025475,           0.0014918,             0.99295,             0.99386,             0.99484,              0.8447,             0.01231,            0.018422,          0.00026259,           0.0099993,           0.0099993,           0.0099993
                  11,            0.019325,            0.025461,           0.0019872,             0.99237,             0.99698,             0.99485,             0.83089,            0.013894,            0.019208,          0.00021727,           0.0099991,           0.0099991,           0.0099991
