               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 139,            0.028279,             0.01126,           0.0056765,             0.84772,              0.7492,              0.7496,             0.43204,            0.030216,           0.0084144,           0.0045821,            0.006064,            0.006064,            0.006064
                 140,            0.027895,            0.010897,           0.0046145,             0.89594,                0.75,             0.78001,             0.51112,            0.027783,           0.0083678,            0.004435,           0.0060172,           0.0060172,           0.0060172
                 141,            0.023982,            0.011002,           0.0060026,             0.95476,                0.75,             0.78691,             0.53315,            0.028157,           0.0082714,            0.004332,           0.0059704,           0.0059704,           0.0059704
                 142,            0.028934,            0.011392,           0.0048895,               0.913,                0.75,             0.78681,             0.44124,            0.030984,           0.0084676,           0.0043605,           0.0059235,           0.0059235,           0.0059235
                 143,            0.029835,            0.010714,           0.0044044,             0.77263,             0.68001,              0.6755,             0.23894,            0.050134,           0.0091152,           0.0044218,           0.0058766,           0.0058766,           0.0058766
                 144,            0.044894,            0.011517,           0.0042203,             0.77263,             0.68001,              0.6755,             0.23894,            0.050134,           0.0091152,           0.0044218,           0.0058296,           0.0058296,           0.0058296
                 145,             0.05271,            0.012216,           0.0065374,             0.60799,             0.49531,             0.52415,             0.14523,            0.059823,           0.0088321,           0.0044506,           0.0057826,           0.0057826,           0.0057826
                 146,            0.042672,            0.011061,           0.0063885,             0.67958,             0.63369,             0.56583,             0.23426,            0.049985,            0.008499,           0.0045804,           0.0057355,           0.0057355,           0.0057355
                 147,            0.039388,            0.011314,           0.0056422,             0.83149,             0.74259,             0.71064,             0.37704,            0.032925,           0.0086926,           0.0047265,           0.0056884,           0.0056884,           0.0056884
                 148,            0.029183,            0.012804,            0.006167,             0.87967,             0.72151,             0.75097,             0.43551,            0.029529,           0.0083033,           0.0046063,           0.0056413,           0.0056413,           0.0056413
