               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.05439,            0.038092,             0.13223,            0.068433,              0.1308,           0.0039634,           0.0030845,             0.01755,            0.025395,              0.1292,           0.0033321,           0.0033321,            0.070011
                   1,            0.026245,            0.020877,             0.12751,            0.089929,            0.096552,           0.0094654,           0.0078213,            0.016899,             0.02304,             0.12546,           0.0066654,           0.0066654,            0.040011
                   2,            0.024617,            0.020247,             0.12359,             0.82516,            0.049092,            0.057841,            0.043929,            0.016832,            0.023601,             0.11783,           0.0099987,           0.0099987,            0.010011
                   3,            0.022198,            0.019625,             0.11435,             0.83707,             0.16773,             0.22962,             0.16069,            0.016829,            0.022658,             0.10235,           0.0099999,           0.0099999,           0.0099999
                   4,            0.022091,            0.019227,            0.097877,             0.85025,             0.34448,             0.42226,             0.30224,             0.01828,             0.02439,            0.083436,           0.0099999,           0.0099999,           0.0099999
                   5,            0.023918,            0.019441,            0.081828,             0.86174,             0.45807,             0.54592,             0.36751,            0.019875,            0.025288,            0.070185,           0.0099999,           0.0099999,           0.0099999
                   6,            0.025491,            0.020199,             0.07059,             0.82321,             0.55919,             0.65387,             0.32932,            0.027674,            0.029263,            0.058782,           0.0099998,           0.0099998,           0.0099998
                   7,            0.026757,            0.021002,            0.059872,             0.81868,             0.64776,             0.73867,             0.49828,            0.022625,            0.029737,            0.050147,           0.0099997,           0.0099997,           0.0099997
                   8,            0.027517,            0.021163,            0.051352,             0.86274,             0.69297,             0.79489,             0.51933,            0.023683,            0.029578,            0.042167,           0.0099996,           0.0099996,           0.0099996
                   9,            0.027783,             0.02146,            0.045001,             0.83573,             0.72023,             0.81157,             0.48411,             0.02596,            0.031094,            0.038931,           0.0099994,           0.0099994,           0.0099994
                  10,            0.027433,             0.02174,            0.040818,             0.85209,             0.76677,             0.85099,             0.56857,            0.023465,            0.029283,            0.033191,           0.0099993,           0.0099993,           0.0099993
                  11,            0.027316,            0.021745,            0.037285,             0.86483,             0.80166,             0.87172,             0.63228,            0.020438,            0.028314,            0.029313,           0.0099991,           0.0099991,           0.0099991
                  12,            0.027149,            0.021929,            0.033393,                0.87,             0.82585,             0.89398,             0.65968,            0.020848,            0.028555,            0.026161,            0.009999,            0.009999,            0.009999
                  13,            0.026889,            0.022528,             0.03278,             0.87931,             0.83871,               0.901,             0.67909,            0.019997,            0.028516,            0.024407,           0.0099988,           0.0099988,           0.0099988
                  14,            0.026334,            0.022181,            0.030463,             0.90599,             0.85134,             0.91438,             0.70865,            0.019605,             0.02872,            0.023022,           0.0099985,           0.0099985,           0.0099985
                  15,             0.02641,            0.022192,            0.029063,             0.86151,             0.87377,             0.90322,              0.6576,            0.020844,            0.029262,            0.022233,           0.0099983,           0.0099983,           0.0099983
                  16,             0.02602,             0.02212,              0.0275,             0.90501,             0.90018,             0.92845,             0.68545,            0.021424,            0.028424,            0.018871,            0.009998,            0.009998,            0.009998
                  17,            0.025474,            0.021807,            0.025077,              0.9364,             0.90099,             0.94384,             0.72697,            0.018282,            0.026806,            0.016946,           0.0099978,           0.0099978,           0.0099978
                  18,            0.025276,            0.021726,            0.023942,             0.93451,             0.91527,             0.95045,             0.71784,            0.019737,            0.026952,            0.015321,           0.0099975,           0.0099975,           0.0099975
                  19,            0.025282,            0.021762,            0.023949,             0.94665,             0.93402,             0.95763,             0.75445,            0.017383,            0.026682,            0.014378,           0.0099972,           0.0099972,           0.0099972
                  20,            0.025111,            0.021527,            0.022426,             0.94326,             0.92295,             0.95872,             0.75329,            0.017519,            0.026972,            0.014578,           0.0099969,           0.0099969,           0.0099969
                  21,            0.024988,            0.021812,            0.022261,               0.955,             0.92448,             0.95608,             0.75535,            0.016804,            0.026236,            0.013309,           0.0099965,           0.0099965,           0.0099965
                  22,            0.024589,            0.021519,            0.021404,             0.96378,             0.92844,             0.96492,              0.7561,            0.017558,            0.025921,            0.012499,           0.0099962,           0.0099962,           0.0099962
                  23,            0.024469,            0.021495,            0.019925,             0.92729,             0.93912,             0.96002,             0.77027,            0.017354,            0.026232,            0.012106,           0.0099958,           0.0099958,           0.0099958
                  24,            0.024256,            0.021501,            0.019867,             0.95921,              0.9379,             0.96804,             0.78142,            0.016687,            0.025977,            0.011387,           0.0099954,           0.0099954,           0.0099954
                  25,            0.024032,            0.021354,             0.01905,             0.95783,             0.94757,              0.9725,             0.79425,            0.016332,            0.025058,            0.010709,            0.009995,            0.009995,            0.009995
                  26,             0.02355,            0.021207,            0.019363,             0.96636,             0.94137,             0.97041,             0.78829,            0.016465,            0.025899,            0.010861,           0.0099946,           0.0099946,           0.0099946
                  27,            0.023668,            0.021229,            0.019086,              0.9485,             0.95693,              0.9744,             0.79662,            0.016064,            0.025614,            0.010353,           0.0099941,           0.0099941,           0.0099941
                  28,            0.023731,            0.021203,            0.018638,             0.97585,             0.94824,              0.9793,             0.81102,            0.015325,            0.025598,            0.009889,           0.0099937,           0.0099937,           0.0099937
                  29,            0.023502,            0.021092,            0.018164,             0.96861,             0.95094,             0.98237,             0.80058,            0.016228,            0.024948,           0.0095109,           0.0099932,           0.0099932,           0.0099932
                  30,            0.023239,             0.02122,            0.018589,             0.95859,              0.9607,              0.9822,             0.81564,             0.01546,            0.024874,           0.0091777,           0.0099927,           0.0099927,           0.0099927
                  31,             0.02336,            0.021044,            0.018561,             0.95945,             0.96187,             0.98304,             0.81675,             0.01532,            0.024121,           0.0086594,           0.0099922,           0.0099922,           0.0099922
                  32,            0.023096,            0.020907,            0.018122,             0.97836,             0.95794,              0.9864,             0.83117,            0.014523,            0.024367,           0.0088032,           0.0099917,           0.0099917,           0.0099917
                  33,            0.023064,            0.020891,            0.017226,             0.95927,             0.97365,             0.98909,             0.84001,            0.014203,            0.023851,           0.0082298,           0.0099911,           0.0099911,           0.0099911
                  34,             0.02265,             0.02051,             0.01685,              0.9614,             0.97562,             0.98981,             0.83585,            0.014534,            0.023979,           0.0079577,           0.0099906,           0.0099906,           0.0099906
                  35,            0.022887,            0.020967,            0.016842,              0.9603,             0.97822,             0.98958,             0.83512,            0.014632,            0.023979,           0.0079651,             0.00999,             0.00999,             0.00999
                  36,            0.022698,            0.020644,            0.016384,             0.97605,             0.96694,              0.9911,             0.84772,             0.01354,            0.023949,           0.0077827,           0.0099894,           0.0099894,           0.0099894
                  37,            0.022639,            0.020803,            0.016351,             0.95673,             0.98177,             0.99121,             0.83948,            0.014199,            0.024541,           0.0075565,           0.0099888,           0.0099888,           0.0099888
                  38,             0.02263,            0.020789,            0.016043,             0.96964,             0.98672,             0.99247,             0.84883,            0.013844,            0.023649,           0.0073501,           0.0099881,           0.0099881,           0.0099881
                  39,            0.022303,            0.020596,            0.015944,             0.96141,             0.97767,             0.98847,             0.84099,            0.014019,            0.024516,           0.0074323,           0.0099875,           0.0099875,           0.0099875
                  40,            0.022363,            0.020533,            0.015389,             0.97421,              0.9839,             0.98995,             0.84803,            0.013637,            0.023359,           0.0072225,           0.0099868,           0.0099868,           0.0099868
                  41,            0.022466,            0.020699,            0.015779,              0.9786,             0.98316,             0.98959,             0.84578,            0.013463,            0.023941,           0.0072853,           0.0099861,           0.0099861,           0.0099861
                  42,            0.022122,            0.020308,             0.01499,             0.97748,             0.98132,             0.98834,              0.8523,            0.013206,            0.024044,           0.0068309,           0.0099854,           0.0099854,           0.0099854
                  43,            0.022306,            0.020637,            0.015125,             0.96897,             0.99317,             0.99215,             0.86484,            0.012553,            0.022829,           0.0066574,           0.0099847,           0.0099847,           0.0099847
                  44,            0.022137,            0.020766,            0.014942,             0.97775,             0.98751,             0.98918,             0.85599,            0.012494,            0.023125,           0.0070702,            0.009984,            0.009984,            0.009984
                  45,            0.021951,            0.020709,             0.01485,             0.97997,             0.98899,             0.99387,             0.86382,             0.01283,            0.023079,           0.0063981,           0.0099832,           0.0099832,           0.0099832
                  46,            0.021995,            0.020522,            0.014016,             0.97194,             0.98848,             0.98998,             0.86393,            0.012438,            0.023091,           0.0064931,           0.0099824,           0.0099824,           0.0099824
                  47,            0.021893,            0.020345,            0.014369,             0.98264,             0.99168,             0.99319,             0.86112,             0.01267,            0.022818,           0.0063107,           0.0099817,           0.0099817,           0.0099817
                  48,             0.02175,            0.020236,            0.013759,             0.98415,             0.98823,              0.9941,             0.86945,            0.012206,            0.022759,           0.0061448,           0.0099809,           0.0099809,           0.0099809
                  49,             0.02175,            0.020282,            0.014179,             0.98376,             0.99211,             0.99344,             0.87414,            0.012369,            0.022726,           0.0060104,             0.00998,             0.00998,             0.00998
                  50,            0.021765,            0.020381,            0.013454,              0.9856,             0.99529,             0.99435,             0.87703,            0.012038,             0.02228,            0.005847,           0.0099792,           0.0099792,           0.0099792
                  51,            0.021483,            0.020291,            0.013235,             0.98361,             0.99483,             0.99382,             0.87552,            0.011706,            0.022269,           0.0059613,           0.0099783,           0.0099783,           0.0099783
                  52,            0.021916,            0.020272,            0.014019,              0.9883,             0.99671,             0.99453,             0.87552,            0.011831,             0.02214,           0.0057046,           0.0099775,           0.0099775,           0.0099775
                  53,            0.021681,            0.020545,             0.01461,             0.98287,             0.99899,             0.99468,             0.87732,            0.011588,            0.023014,           0.0056382,           0.0099766,           0.0099766,           0.0099766
                  54,            0.021624,            0.020558,            0.013877,             0.98664,             0.99193,             0.99466,             0.87593,            0.011776,            0.022594,           0.0056342,           0.0099757,           0.0099757,           0.0099757
                  55,            0.021736,            0.020443,            0.013776,             0.98557,             0.99297,             0.99313,             0.87622,            0.011723,            0.022586,           0.0057837,           0.0099747,           0.0099747,           0.0099747
                  56,            0.021616,            0.020227,            0.013956,             0.98307,             0.99672,             0.99225,             0.87782,            0.011553,             0.02236,           0.0055933,           0.0099738,           0.0099738,           0.0099738
                  57,            0.021593,            0.020234,            0.013489,             0.98567,             0.99681,             0.99447,             0.87975,            0.011425,            0.022206,           0.0053821,           0.0099728,           0.0099728,           0.0099728
                  58,            0.021444,            0.020211,            0.013026,             0.98327,             0.99591,             0.99204,             0.87895,            0.011272,             0.02185,           0.0054577,           0.0099718,           0.0099718,           0.0099718
                  59,            0.021306,            0.020265,            0.012777,             0.99051,             0.99926,             0.99457,             0.88379,            0.011016,            0.021691,           0.0052447,           0.0099709,           0.0099709,           0.0099709
                  60,            0.021336,            0.020291,            0.012795,             0.99038,             0.99546,             0.99422,             0.88053,            0.011315,             0.02189,           0.0052445,           0.0099698,           0.0099698,           0.0099698
                  61,            0.021322,            0.020434,            0.013215,             0.99026,             0.99449,             0.99444,             0.88645,            0.011158,            0.021967,           0.0051807,           0.0099688,           0.0099688,           0.0099688
                  62,             0.02135,            0.020066,            0.012636,             0.99073,             0.99785,             0.99413,             0.88444,            0.011082,            0.021738,           0.0050734,           0.0099678,           0.0099678,           0.0099678
                  63,            0.021247,            0.020201,            0.013392,             0.98907,             0.99488,             0.99277,             0.88321,             0.01108,            0.022065,           0.0052371,           0.0099667,           0.0099667,           0.0099667
                  64,            0.021193,            0.020313,             0.01307,             0.98825,             0.99543,             0.99295,             0.88488,            0.010968,            0.021713,           0.0050645,           0.0099656,           0.0099656,           0.0099656
                  65,            0.021262,            0.020172,            0.012739,              0.9869,             0.99683,              0.9941,             0.88933,            0.010919,            0.021992,            0.004992,           0.0099645,           0.0099645,           0.0099645
                  66,            0.021105,            0.020114,            0.012319,             0.98735,             0.99779,             0.99347,             0.88567,            0.010833,            0.021863,           0.0049858,           0.0099634,           0.0099634,           0.0099634
                  67,            0.021253,            0.020062,            0.012102,             0.99098,             0.99713,             0.99463,             0.88896,            0.010734,            0.021566,           0.0049349,           0.0099623,           0.0099623,           0.0099623
                  68,            0.021001,            0.019953,            0.011644,             0.98846,              0.9961,             0.99393,             0.89171,            0.010677,            0.021511,           0.0048508,           0.0099611,           0.0099611,           0.0099611
                  69,            0.021096,            0.020201,            0.012502,             0.99183,             0.99744,             0.99455,             0.89201,            0.010629,            0.021395,           0.0047187,           0.0099599,           0.0099599,           0.0099599
                  70,             0.02112,            0.020101,            0.013545,             0.98652,             0.99908,             0.99446,             0.88799,            0.010848,            0.021841,            0.004736,           0.0099588,           0.0099588,           0.0099588
                  71,            0.020879,            0.020263,            0.012905,                0.99,             0.99778,             0.99453,             0.89292,             0.01054,            0.021758,           0.0047671,           0.0099576,           0.0099576,           0.0099576
                  72,            0.020864,             0.02013,            0.012764,             0.98997,             0.99783,             0.99453,             0.89343,            0.010402,             0.02155,           0.0045843,           0.0099563,           0.0099563,           0.0099563
                  73,            0.020768,            0.019951,            0.012629,             0.98767,             0.99849,             0.99456,             0.88806,            0.010708,            0.021752,            0.004639,           0.0099551,           0.0099551,           0.0099551
                  74,            0.020733,            0.020063,            0.012297,             0.98965,             0.99894,             0.99444,              0.8952,            0.010484,            0.021626,           0.0045152,           0.0099539,           0.0099539,           0.0099539
                  75,            0.020848,            0.019918,            0.012001,             0.98751,             0.99843,             0.99408,             0.89289,            0.010304,            0.021357,           0.0045388,           0.0099526,           0.0099526,           0.0099526
                  76,            0.020697,              0.0197,            0.012448,             0.98931,             0.99821,               0.994,             0.89495,            0.010281,            0.021324,           0.0043999,           0.0099513,           0.0099513,           0.0099513
                  77,            0.020571,            0.019889,            0.011591,             0.99092,             0.99782,             0.99455,             0.89795,            0.010169,            0.021002,           0.0043562,             0.00995,             0.00995,             0.00995
                  78,             0.02094,            0.019958,            0.011629,              0.9888,             0.99927,             0.99464,               0.898,            0.010053,            0.020748,           0.0043731,           0.0099487,           0.0099487,           0.0099487
                  79,             0.02087,            0.019979,            0.011839,               0.992,             0.99952,             0.99477,             0.90014,            0.010005,            0.020821,           0.0043165,           0.0099473,           0.0099473,           0.0099473
                  80,             0.02046,             0.01987,            0.011484,             0.99122,             0.99885,             0.99453,             0.89833,            0.010014,            0.020936,           0.0042824,            0.009946,            0.009946,            0.009946
                  81,            0.020543,            0.019784,             0.01175,             0.99421,             0.99795,             0.99471,             0.89931,           0.0099485,            0.021055,           0.0042374,           0.0099446,           0.0099446,           0.0099446
