               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.021103,           0.0072815,            0.008874,             0.93289,             0.93546,             0.93543,             0.76985,            0.018759,           0.0057332,           0.0085351,             0.00053,             0.00053,             0.09523
                   1,             0.01866,           0.0071715,           0.0055554,             0.93039,             0.93546,              0.9363,              0.7788,            0.018617,           0.0056537,           0.0079984,             0.00107,             0.00107,             0.09037
                   2,            0.023825,           0.0099237,           0.0092376,             0.90651,              0.9485,             0.94689,             0.76006,            0.019479,           0.0055811,           0.0064501,             0.00161,             0.00161,             0.08551
                   3,            0.024322,            0.008404,           0.0047366,             0.88982,             0.94819,              0.9471,             0.74895,            0.021537,           0.0055397,            0.005565,           0.0021499,           0.0021499,             0.08065
                   4,             0.02039,           0.0089131,           0.0042844,             0.89043,             0.95811,             0.95643,             0.75638,            0.018593,           0.0053259,           0.0051065,           0.0026899,           0.0026899,             0.07579
                   5,            0.021949,            0.007479,           0.0075591,             0.90917,               0.958,             0.96399,             0.75259,            0.022946,            0.005454,           0.0035666,           0.0032297,           0.0032297,             0.07093
                   6,             0.02128,           0.0078279,           0.0032948,             0.92889,             0.96773,             0.96505,             0.72141,            0.021235,           0.0052279,           0.0033261,           0.0037695,           0.0037695,             0.06607
                   7,            0.021782,           0.0072674,           0.0040566,              0.9047,             0.96154,             0.96052,             0.75009,            0.022381,           0.0051234,           0.0033657,           0.0043093,           0.0043093,            0.061209
                   8,            0.022748,           0.0077416,           0.0032292,             0.89949,             0.96152,             0.96665,             0.69432,            0.025053,           0.0053982,           0.0032817,           0.0048489,           0.0048489,            0.056349
                   9,            0.027194,           0.0081231,           0.0039823,             0.93014,             0.97115,             0.97478,             0.62052,            0.028667,           0.0055648,            0.003166,           0.0053885,           0.0053885,            0.051488
                  10,             0.03039,           0.0079985,           0.0033418,             0.85471,             0.97115,              0.9759,             0.67992,            0.030889,           0.0053493,            0.003053,           0.0059279,           0.0059279,            0.046628
                  11,            0.033421,           0.0081362,           0.0042846,              0.8914,             0.98077,             0.97662,              0.6654,            0.025735,           0.0054581,            0.003373,           0.0064673,           0.0064673,            0.041767
                  12,            0.027429,           0.0078671,           0.0040032,             0.85491,             0.98077,              0.9774,             0.64318,            0.028152,           0.0054963,           0.0033255,           0.0070065,           0.0070065,            0.036906
                  13,            0.032138,           0.0076405,           0.0042799,             0.70284,             0.98074,             0.94767,             0.59219,            0.033976,           0.0056465,           0.0033674,           0.0075456,           0.0075456,            0.032046
                  14,             0.03063,           0.0074019,           0.0038482,             0.86848,             0.98042,             0.97358,             0.64474,             0.02666,           0.0054687,            0.003433,           0.0080845,           0.0080845,            0.027184
                  15,            0.032029,           0.0082361,           0.0035804,             0.86242,             0.98077,             0.96592,             0.53912,            0.034935,           0.0057643,           0.0035961,           0.0086233,           0.0086233,            0.022323
                  16,            0.036199,           0.0080497,           0.0039735,             0.78824,             0.97036,             0.93977,             0.41188,            0.049277,           0.0061019,           0.0036094,           0.0091619,           0.0091619,            0.017462
                  17,            0.042709,           0.0080502,           0.0044569,              0.7045,             0.98077,             0.98297,             0.57106,            0.030905,            0.005737,           0.0038672,           0.0097003,           0.0097003,              0.0126
                  18,              0.0354,           0.0077567,            0.003174,             0.73248,             0.99038,             0.97456,              0.5232,            0.036776,           0.0059978,            0.003985,           0.0099888,           0.0099888,           0.0099888
                  19,            0.037683,           0.0090536,           0.0044782,             0.71959,             0.99038,             0.95214,             0.46149,            0.034416,           0.0060677,           0.0042492,           0.0099888,           0.0099888,           0.0099888
                  20,            0.033212,           0.0085477,           0.0050283,             0.82662,                   1,             0.95978,             0.57231,            0.029881,            0.006167,           0.0043534,           0.0099875,           0.0099875,           0.0099875
                  21,            0.030707,           0.0085262,           0.0050244,             0.90653,                   1,             0.98399,             0.64874,            0.028656,           0.0059555,           0.0042755,           0.0099861,           0.0099861,           0.0099861
                  22,            0.032667,            0.007615,           0.0044509,             0.61323,                   1,             0.89573,             0.36791,              0.0435,           0.0058906,           0.0040782,           0.0099847,           0.0099847,           0.0099847
                  23,            0.036984,           0.0088702,           0.0044874,             0.72034,             0.99994,             0.98142,             0.55481,            0.034108,            0.005812,           0.0038843,           0.0099832,           0.0099832,           0.0099832
                  24,            0.033956,            0.006964,           0.0034259,             0.71769,             0.99038,              0.9616,             0.60292,            0.032026,           0.0058347,           0.0038679,           0.0099817,           0.0099817,           0.0099817
                  25,            0.034474,           0.0078818,            0.003111,             0.67302,                   1,             0.93153,             0.48634,            0.033531,           0.0059582,           0.0041728,             0.00998,             0.00998,             0.00998
                  26,            0.033772,            0.008329,           0.0046686,             0.89845,                   1,               0.995,             0.63655,            0.028029,           0.0060262,           0.0044826,           0.0099783,           0.0099783,           0.0099783
                  27,            0.031245,           0.0076712,           0.0045793,             0.72763,                 0.9,             0.86861,             0.48685,            0.031493,           0.0057744,           0.0044715,           0.0099766,           0.0099766,           0.0099766
                  28,            0.036787,           0.0075362,           0.0040307,             0.70509,             0.99658,             0.96582,             0.35035,            0.038965,            0.006014,           0.0045624,           0.0099747,           0.0099747,           0.0099747
                  29,            0.034528,           0.0074834,           0.0041713,             0.81197,                   1,             0.99277,              0.5148,            0.030136,           0.0058811,           0.0045876,           0.0099728,           0.0099728,           0.0099728
                  30,            0.031958,           0.0073966,           0.0048824,             0.81678,                   1,             0.98171,             0.60422,             0.03083,           0.0058931,           0.0044332,           0.0099709,           0.0099709,           0.0099709
                  31,            0.034869,           0.0085084,           0.0050279,             0.65753,                   1,             0.92817,             0.55177,            0.034439,           0.0058987,           0.0044151,           0.0099688,           0.0099688,           0.0099688
                  32,             0.03559,            0.007583,           0.0044074,             0.87705,                   1,             0.97717,             0.67132,            0.029918,           0.0060642,           0.0046567,           0.0099667,           0.0099667,           0.0099667
                  33,            0.029221,           0.0082817,           0.0050484,             0.90769,             0.99997,             0.99307,             0.51861,            0.043857,           0.0063133,           0.0041996,           0.0099645,           0.0099645,           0.0099645
                  34,            0.042993,           0.0081719,           0.0044319,              0.8214,             0.99038,             0.97518,              0.5164,            0.040861,           0.0061987,           0.0040346,           0.0099623,           0.0099623,           0.0099623
                  35,            0.044216,           0.0087855,            0.004028,             0.80567,             0.98696,             0.97121,              0.4502,            0.044226,           0.0064118,           0.0037737,           0.0099599,           0.0099599,           0.0099599
                  36,            0.044672,           0.0090824,           0.0035694,             0.84713,             0.99038,             0.95967,             0.57286,             0.03403,           0.0060915,            0.003882,           0.0099576,           0.0099576,           0.0099576
                  37,            0.034651,           0.0080558,           0.0046864,             0.79977,             0.99038,             0.97709,             0.59958,            0.031647,           0.0061571,           0.0038945,           0.0099551,           0.0099551,           0.0099551
                  38,            0.035014,           0.0085965,           0.0040859,             0.86193,             0.98077,             0.98068,             0.65124,             0.03133,           0.0061701,           0.0037148,           0.0099526,           0.0099526,           0.0099526
                  39,            0.028941,            0.007799,           0.0037682,             0.84019,                   1,             0.98835,              0.6608,            0.028498,           0.0061826,           0.0032744,             0.00995,             0.00995,             0.00995
                  40,            0.030093,           0.0088566,           0.0034983,             0.86017,                   1,             0.98929,               0.681,            0.028191,           0.0062231,           0.0030454,           0.0099473,           0.0099473,           0.0099473
                  41,            0.032256,           0.0086503,           0.0034853,             0.76107,                   1,             0.97698,              0.3995,            0.037406,            0.006274,           0.0029302,           0.0099446,           0.0099446,           0.0099446
                  42,            0.034426,           0.0090608,           0.0039162,             0.79178,             0.99969,             0.98336,             0.62613,            0.032599,           0.0061407,            0.003178,           0.0099418,           0.0099418,           0.0099418
                  43,            0.033974,           0.0080085,           0.0033582,             0.82384,             0.96484,             0.99364,              0.6487,            0.031188,           0.0062184,           0.0032587,           0.0099389,           0.0099389,           0.0099389
                  44,            0.034415,           0.0081037,           0.0040999,             0.81272,             0.96346,              0.9918,             0.61761,            0.031395,           0.0062363,           0.0034498,            0.009936,            0.009936,            0.009936
                  45,            0.030191,           0.0075984,           0.0040824,             0.79257,             0.98248,             0.97804,              0.5478,             0.03244,           0.0066162,           0.0036253,            0.009933,            0.009933,            0.009933
                  46,            0.028255,           0.0093583,           0.0047186,             0.95066,                   1,             0.99104,             0.61464,            0.026328,           0.0064308,           0.0037825,           0.0099299,           0.0099299,           0.0099299
                  47,            0.028608,           0.0079078,           0.0040213,             0.95908,             0.99991,             0.99314,             0.59489,            0.027657,             0.00645,           0.0037409,           0.0099268,           0.0099268,           0.0099268
                  48,            0.027432,           0.0077869,           0.0040462,             0.95402,             0.99038,             0.99189,             0.62972,            0.028243,           0.0062708,           0.0033071,           0.0099236,           0.0099236,           0.0099236
                  49,            0.028206,           0.0077729,            0.003927,             0.98643,             0.96973,             0.99262,             0.67996,            0.027408,           0.0061751,           0.0030775,           0.0099203,           0.0099203,           0.0099203
                  50,            0.033586,           0.0079654,           0.0041555,             0.91662,             0.99038,             0.99301,             0.52749,            0.034364,           0.0060477,           0.0028589,           0.0099169,           0.0099169,           0.0099169
                  51,            0.033208,           0.0080103,           0.0044939,              0.8971,             0.99119,             0.98321,             0.59216,             0.02982,           0.0060287,            0.002787,           0.0099135,           0.0099135,           0.0099135
                  52,            0.029694,           0.0078533,           0.0028811,               0.989,             0.99038,             0.99446,             0.63453,            0.029851,           0.0061374,           0.0029124,           0.0099101,           0.0099101,           0.0099101
                  53,            0.035082,           0.0081561,           0.0032831,             0.98647,             0.99029,              0.9935,             0.48608,            0.038772,             0.00613,           0.0028657,           0.0099065,           0.0099065,           0.0099065
                  54,             0.03856,           0.0086531,           0.0031238,             0.91504,             0.98077,             0.96764,             0.55014,            0.036594,           0.0059701,           0.0030768,           0.0099029,           0.0099029,           0.0099029
                  55,             0.03232,           0.0080619,            0.003971,             0.98393,             0.97542,              0.9912,              0.6219,            0.032697,           0.0058815,           0.0032232,           0.0098992,           0.0098992,           0.0098992
                  56,            0.033839,           0.0076172,           0.0032725,             0.99802,             0.98021,             0.99459,             0.50923,            0.031702,           0.0058579,           0.0032189,           0.0098954,           0.0098954,           0.0098954
                  57,              0.0363,           0.0079876,           0.0034685,              0.9777,             0.99137,             0.99395,             0.47604,            0.036065,           0.0059422,           0.0031502,           0.0098916,           0.0098916,           0.0098916
                  58,            0.035641,            0.008096,           0.0037447,             0.86274,             0.98271,             0.94854,             0.46456,            0.036586,           0.0060842,           0.0032481,           0.0098877,           0.0098877,           0.0098877
                  59,            0.032994,           0.0078359,           0.0039161,             0.96175,              0.9991,             0.99195,             0.65662,            0.028362,           0.0059136,            0.003224,           0.0098838,           0.0098838,           0.0098838
                  60,            0.035884,           0.0078866,           0.0040094,             0.87636,             0.98503,             0.95737,             0.61725,            0.036583,           0.0058822,           0.0031111,           0.0098798,           0.0098798,           0.0098798
                  61,            0.034497,           0.0078521,           0.0035729,             0.90055,             0.99984,             0.99444,             0.67879,            0.033004,           0.0058927,           0.0028597,           0.0098757,           0.0098757,           0.0098757
                  62,            0.030229,           0.0067937,           0.0032433,             0.98592,                   1,             0.99497,             0.73997,            0.025571,           0.0057836,           0.0028852,           0.0098715,           0.0098715,           0.0098715
                  63,            0.027075,           0.0069472,           0.0025516,             0.98023,                   1,              0.9948,              0.6878,            0.026861,           0.0058502,           0.0028686,           0.0098673,           0.0098673,           0.0098673
                  64,             0.02702,           0.0074724,           0.0032896,             0.97491,                   1,             0.99493,             0.67548,            0.026873,           0.0057956,           0.0028481,            0.009863,            0.009863,            0.009863
                  65,            0.028323,           0.0083791,            0.002908,             0.95332,             0.99969,             0.99497,             0.58754,            0.033119,           0.0059501,           0.0027631,           0.0098586,           0.0098586,           0.0098586
                  66,            0.037586,           0.0080609,           0.0032753,             0.86321,                   1,             0.98241,             0.54564,             0.04191,           0.0060851,           0.0026717,           0.0098542,           0.0098542,           0.0098542
                  67,            0.039106,           0.0077256,           0.0033888,             0.97406,                   1,             0.99435,              0.6931,            0.030253,           0.0056268,           0.0028877,           0.0098497,           0.0098497,           0.0098497
                  68,            0.028261,           0.0076858,           0.0033033,             0.94608,             0.99038,             0.97157,             0.56509,            0.029236,            0.005658,           0.0030287,           0.0098451,           0.0098451,           0.0098451
                  69,            0.029073,           0.0068891,           0.0029609,             0.97127,             0.99991,               0.995,              0.6497,            0.026768,           0.0055463,           0.0030793,           0.0098405,           0.0098405,           0.0098405
                  70,            0.028256,           0.0070818,           0.0031071,             0.95887,             0.97228,              0.9949,             0.72916,            0.031425,           0.0055284,           0.0030938,           0.0098358,           0.0098358,           0.0098358
                  71,            0.027738,           0.0060587,           0.0029158,             0.88866,              0.9904,               0.985,             0.69725,            0.025833,           0.0055468,           0.0031146,            0.009831,            0.009831,            0.009831
                  72,            0.027057,           0.0073606,           0.0030823,             0.99339,             0.99043,               0.995,             0.67123,            0.024709,           0.0055082,           0.0030957,           0.0098262,           0.0098262,           0.0098262
                  73,            0.026832,           0.0071339,           0.0031574,             0.99724,             0.99207,               0.995,              0.6969,             0.02163,           0.0054454,           0.0030709,           0.0098213,           0.0098213,           0.0098213
                  74,            0.025551,           0.0078373,           0.0029286,             0.99479,             0.99035,               0.995,             0.70935,            0.025752,           0.0055941,           0.0028067,           0.0098164,           0.0098164,           0.0098164
                  75,            0.027722,           0.0070605,           0.0028587,             0.99312,             0.99037,             0.99472,             0.70007,            0.023957,           0.0054827,           0.0027373,           0.0098113,           0.0098113,           0.0098113
                  76,            0.029619,           0.0070188,           0.0042961,             0.99145,             0.98077,             0.98808,              0.6408,            0.028011,           0.0056504,           0.0025543,           0.0098062,           0.0098062,           0.0098062
                  77,            0.028305,           0.0064553,           0.0021963,             0.98983,              0.9808,             0.99419,             0.68696,            0.027762,           0.0056443,           0.0024115,           0.0098011,           0.0098011,           0.0098011
                  78,            0.028958,           0.0081873,           0.0029241,             0.99479,             0.98254,               0.995,             0.68202,            0.026832,            0.005435,           0.0024096,           0.0097958,           0.0097958,           0.0097958
                  79,            0.031031,           0.0072171,           0.0030018,             0.97825,             0.98077,             0.99267,             0.57387,            0.030874,           0.0055437,           0.0025894,           0.0097905,           0.0097905,           0.0097905
                  80,            0.030442,           0.0079708,            0.003873,             0.99008,                   1,             0.99497,             0.67784,            0.028715,           0.0054452,            0.002681,           0.0097852,           0.0097852,           0.0097852
                  81,            0.028535,           0.0075007,           0.0024451,              0.9924,             0.99916,               0.995,             0.72053,            0.026938,            0.005394,           0.0024469,           0.0097798,           0.0097798,           0.0097798
                  82,            0.031454,           0.0076316,           0.0033117,             0.99682,              0.9639,             0.99186,             0.59367,            0.027469,           0.0053873,           0.0023908,           0.0097743,           0.0097743,           0.0097743
                  83,            0.029433,           0.0075933,           0.0026241,             0.98963,                   1,               0.995,             0.71987,            0.029262,           0.0053877,           0.0024258,           0.0097687,           0.0097687,           0.0097687
                  84,            0.028363,           0.0071183,           0.0040023,             0.97646,                   1,               0.995,              0.6871,            0.024977,           0.0053452,           0.0025625,           0.0097631,           0.0097631,           0.0097631
                  85,            0.028494,           0.0075566,           0.0031613,             0.98969,                   1,               0.995,             0.72136,            0.028459,           0.0054075,           0.0027164,           0.0097574,           0.0097574,           0.0097574
                  86,            0.032827,            0.007829,           0.0029892,             0.99122,                   1,               0.995,             0.55238,             0.03172,           0.0055519,           0.0028207,           0.0097516,           0.0097516,           0.0097516
                  87,            0.031194,           0.0084456,           0.0031963,             0.98616,             0.99989,               0.995,             0.69063,            0.022734,           0.0054267,           0.0031945,           0.0097458,           0.0097458,           0.0097458
                  88,            0.024426,           0.0078161,           0.0031558,             0.98623,                   1,               0.995,             0.75713,            0.021636,           0.0053124,            0.003177,           0.0097399,           0.0097399,           0.0097399
                  89,            0.025597,           0.0068927,           0.0032655,             0.94474,                   1,             0.99497,             0.69847,            0.021723,            0.005271,           0.0029294,            0.009734,            0.009734,            0.009734
                  90,            0.024337,           0.0073263,           0.0027799,             0.99211,             0.99996,               0.995,             0.71717,            0.023582,            0.005167,           0.0026039,           0.0097279,           0.0097279,           0.0097279
                  91,            0.025685,           0.0066225,           0.0024008,             0.99209,             0.99999,               0.995,             0.66011,            0.023942,           0.0051128,           0.0024801,           0.0097219,           0.0097219,           0.0097219
                  92,            0.030714,            0.007606,           0.0031805,             0.99439,                   1,               0.995,             0.58675,            0.032239,           0.0054695,           0.0023385,           0.0097157,           0.0097157,           0.0097157
                  93,            0.032474,           0.0071278,           0.0023598,             0.94983,                   1,                0.99,              0.6349,            0.029307,            0.005333,           0.0023546,           0.0097095,           0.0097095,           0.0097095
                  94,            0.030231,           0.0075444,            0.002977,             0.96426,             0.99031,             0.98725,             0.71719,            0.026819,           0.0053194,           0.0023511,           0.0097032,           0.0097032,           0.0097032
                  95,            0.027416,           0.0069615,           0.0023423,              0.9786,             0.99649,               0.995,             0.65141,            0.023042,           0.0052321,           0.0024168,           0.0096969,           0.0096969,           0.0096969
                  96,            0.026352,            0.007481,           0.0031354,             0.86235,              0.9999,             0.97833,             0.68982,            0.022838,           0.0052668,           0.0024042,           0.0096905,           0.0096905,           0.0096905
                  97,            0.027002,           0.0071643,            0.002783,             0.97375,             0.99038,             0.99364,             0.49733,            0.035419,           0.0056904,           0.0023802,            0.009684,            0.009684,            0.009684
                  98,            0.037035,            0.007262,           0.0025573,             0.96769,             0.98839,             0.99313,             0.63948,            0.030166,           0.0055804,           0.0024637,           0.0096775,           0.0096775,           0.0096775
                  99,            0.034793,            0.006933,           0.0022896,             0.84647,             0.99115,             0.98248,             0.66144,            0.032197,           0.0054799,           0.0025244,           0.0096709,           0.0096709,           0.0096709
                 100,            0.030297,           0.0082584,           0.0030398,             0.99766,             0.99396,               0.995,             0.72705,            0.024274,            0.005439,           0.0025089,           0.0096642,           0.0096642,           0.0096642
                 101,            0.024539,            0.006661,           0.0034386,             0.99842,             0.99091,               0.995,             0.76305,             0.02271,           0.0053481,            0.002441,           0.0096575,           0.0096575,           0.0096575
