               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.11856,            0.059404,             0.16184,          0.00052247,          0.00034831,           0.0003483,           3.483e-05,            0.093381,            0.086101,             0.15404,             0.00249,             0.00249,             0.07759
                   1,            0.076908,            0.080105,             0.15433,             0.10513,            0.020339,          0.00094475,          0.00013188,            0.070866,            0.045395,             0.16147,             0.00499,             0.00499,             0.05509
                   2,            0.065445,            0.039399,             0.15505,          0.00036089,            0.060784,          0.00076268,          0.00026728,            0.062941,            0.033686,             0.15423,             0.00749,             0.00749,             0.03259
                   3,            0.057154,            0.032469,              0.1531,          0.00036477,            0.057808,           0.0013291,          0.00048093,            0.045789,            0.029756,             0.15355,           0.0099899,           0.0099899,             0.01009
                   4,            0.051607,            0.030451,             0.15329,            0.000656,            0.048474,           0.0021304,           0.0015413,            0.039642,            0.029898,              0.1531,           0.0099999,           0.0099999,           0.0099999
                   5,            0.044107,            0.028071,             0.15306,          0.00094218,            0.057042,           0.0023242,           0.0012166,            0.039578,            0.028586,             0.15287,           0.0099999,           0.0099999,           0.0099999
                   6,            0.039432,             0.02733,             0.15283,          0.00068958,            0.045294,           0.0019664,            0.001288,            0.035818,            0.026027,             0.15269,           0.0099998,           0.0099998,           0.0099998
                   7,            0.034435,            0.025297,             0.15248,           0.0021119,            0.035688,           0.0028627,           0.0022721,            0.022658,            0.024035,             0.15257,           0.0099997,           0.0099997,           0.0099997
                   8,            0.032008,            0.025429,             0.15254,           0.0010179,            0.041764,           0.0030049,           0.0020149,            0.031785,            0.024947,             0.15249,           0.0099996,           0.0099996,           0.0099996
                   9,            0.033285,            0.025186,             0.15256,           0.0016038,            0.040063,           0.0024216,           0.0015855,            0.025671,            0.023305,             0.15243,           0.0099994,           0.0099994,           0.0099994
                  10,             0.02874,            0.022658,             0.15241,           0.0015346,            0.031774,           0.0024796,           0.0019977,            0.024853,            0.023785,             0.15236,           0.0099993,           0.0099993,           0.0099993
                  11,            0.027817,            0.023001,             0.15233,          0.00069868,            0.035177,           0.0013403,          0.00095666,            0.023465,            0.024585,              0.1523,           0.0099991,           0.0099991,           0.0099991
                  12,            0.026043,            0.023164,             0.15227,           0.0014407,            0.017816,           0.0026559,           0.0022399,            0.021885,            0.022776,             0.15223,            0.009999,            0.009999,            0.009999
                  13,            0.023879,            0.022144,             0.15225,          0.00090024,            0.040745,           0.0024711,           0.0019866,             0.02192,            0.022804,             0.15218,           0.0099988,           0.0099988,           0.0099988
                  14,            0.026024,            0.022983,             0.15226,           0.0020132,            0.027509,            0.003077,           0.0023108,            0.022914,             0.02102,             0.15213,           0.0099985,           0.0099985,           0.0099985
                  15,            0.024753,            0.022344,             0.15217,          0.00046584,            0.025847,           0.0011602,          0.00099753,            0.024179,              0.0225,             0.15208,           0.0099983,           0.0099983,           0.0099983
                  16,            0.023001,            0.020767,              0.1521,          0.00054399,            0.028563,           0.0016118,           0.0013609,            0.019393,            0.021247,             0.15203,            0.009998,            0.009998,            0.009998
                  17,            0.022414,            0.021237,             0.15203,           0.0005593,            0.029859,           0.0013479,           0.0012002,            0.013488,             0.01795,             0.15196,           0.0099978,           0.0099978,           0.0099978
                  18,            0.020929,            0.019927,             0.15205,          0.00056612,            0.029504,           0.0016003,           0.0013948,            0.014227,            0.018626,             0.15191,           0.0099975,           0.0099975,           0.0099975
                  19,            0.022154,            0.020372,             0.15192,             0.55665,           0.0014468,            0.001788,           0.0010773,             0.01626,            0.019599,             0.15183,           0.0099972,           0.0099972,           0.0099972
                  20,             0.02295,             0.02021,             0.15201,           0.0019034,             0.02739,           0.0034961,           0.0024387,            0.023694,            0.022689,             0.15179,           0.0099969,           0.0099969,           0.0099969
                  21,            0.023692,            0.021372,             0.15182,          0.00098834,            0.018427,           0.0024835,           0.0015963,            0.018814,            0.020936,             0.15172,           0.0099965,           0.0099965,           0.0099965
                  22,             0.02201,            0.021051,             0.15191,             0.52347,          0.00099114,           0.0022889,           0.0014977,            0.015071,            0.018689,              0.1516,           0.0099962,           0.0099962,           0.0099962
                  23,            0.018786,            0.018955,             0.15179,          0.00087943,             0.03024,           0.0024919,           0.0018966,            0.016733,            0.019272,             0.15147,           0.0099958,           0.0099958,           0.0099958
                  24,            0.020076,            0.019457,             0.15169,          0.00098833,            0.028568,           0.0028789,            0.001972,            0.016143,            0.017867,             0.15135,           0.0099954,           0.0099954,           0.0099954
                  25,            0.020457,             0.02071,             0.15151,           0.0006314,            0.025608,           0.0029303,           0.0020706,             0.01569,            0.019179,             0.15131,            0.009995,            0.009995,            0.009995
                  26,            0.019438,            0.019267,              0.1515,          0.00066444,            0.028489,            0.002256,           0.0016479,            0.016334,            0.019072,             0.15118,           0.0099946,           0.0099946,           0.0099946
                  27,            0.019216,            0.019425,             0.15098,          0.00090232,            0.029367,           0.0038697,           0.0028396,            0.015804,            0.019314,             0.15111,           0.0099941,           0.0099941,           0.0099941
                  28,            0.021472,             0.02109,             0.15148,             0.65135,           0.0020498,           0.0033891,           0.0027144,            0.016247,            0.019091,             0.15104,           0.0099937,           0.0099937,           0.0099937
                  29,            0.018617,            0.019707,              0.1512,             0.69422,           0.0020463,           0.0038843,           0.0027831,            0.015392,            0.019869,             0.15096,           0.0099932,           0.0099932,           0.0099932
