               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.023987,            0.054903,            0.010455,             0.90036,               0.935,             0.95511,             0.62599,            0.021578,            0.046572,            0.014071,             0.00099,             0.00099,             0.09109
                   1,            0.023715,            0.049756,           0.0094696,             0.94164,             0.98492,             0.98575,             0.66003,            0.020968,            0.039205,           0.0041705,             0.00199,             0.00199,             0.08209
                   2,            0.024564,             0.04272,           0.0066311,             0.96361,             0.99147,             0.98967,             0.67486,            0.020368,             0.03354,            0.002648,           0.0029897,           0.0029897,             0.07309
                   3,            0.023895,             0.03806,           0.0059214,             0.99315,             0.98333,             0.99325,             0.68935,            0.019519,            0.029467,           0.0015666,           0.0039891,           0.0039891,            0.064089
                   4,            0.022128,            0.033211,           0.0043362,             0.99341,             0.98667,             0.99383,             0.69708,            0.019309,            0.028378,           0.0013062,            0.004988,            0.004988,            0.055088
                   5,            0.022346,            0.034114,           0.0042341,             0.99911,               0.995,             0.99485,             0.69515,            0.019217,            0.027313,          0.00070596,           0.0059863,           0.0059863,            0.046086
                   6,            0.021538,            0.032666,           0.0044216,             0.99259,             0.98997,             0.99103,             0.71365,            0.018236,            0.026512,          0.00085622,           0.0069838,           0.0069838,            0.037084
                   7,            0.022581,            0.036371,           0.0032209,             0.97861,             0.98502,             0.99239,             0.69523,            0.019529,             0.02675,           0.0014599,           0.0079803,           0.0079803,             0.02808
                   8,            0.024679,            0.034746,             0.00448,              0.9902,             0.99621,             0.99451,             0.68186,            0.021134,            0.026576,          0.00087879,           0.0089758,           0.0089758,            0.019076
                   9,            0.025601,            0.034077,           0.0047081,             0.99297,             0.96497,             0.98961,             0.62517,            0.025864,            0.028343,           0.0013769,             0.00997,             0.00997,             0.01007
                  10,            0.026224,            0.034108,           0.0041098,              0.9837,              0.9966,             0.99479,             0.67182,            0.020795,            0.026532,           0.0011591,           0.0099753,           0.0099753,           0.0099753
                  11,             0.02446,             0.03234,            0.005515,             0.94261,             0.95495,             0.96687,             0.62908,            0.022442,            0.028105,           0.0043399,           0.0099753,           0.0099753,           0.0099753
                  12,            0.023847,            0.035191,           0.0033898,             0.99953,                   1,               0.995,              0.7259,            0.018063,            0.024943,          0.00057905,           0.0099702,           0.0099702,           0.0099702
                  13,            0.024175,            0.031791,           0.0060575,             0.92592,             0.97095,             0.97753,             0.70429,            0.019776,            0.025852,           0.0063192,           0.0099645,           0.0099645,           0.0099645
                  14,            0.023701,            0.029924,           0.0053334,             0.99504,             0.99909,               0.995,             0.71772,            0.018866,            0.025184,             0.00111,           0.0099584,           0.0099584,           0.0099584
                  15,            0.022348,            0.030656,           0.0038455,              0.9947,             0.99996,             0.99495,             0.74067,            0.019278,            0.024952,          0.00084109,           0.0099517,           0.0099517,           0.0099517
                  16,            0.021906,            0.031154,           0.0029105,             0.99467,             0.99833,              0.9948,             0.74341,            0.019414,            0.024914,          0.00098627,           0.0099446,           0.0099446,           0.0099446
                  17,            0.022693,            0.030254,           0.0036501,             0.99505,             0.99749,              0.9945,             0.76155,            0.016743,            0.023994,            0.001025,            0.009937,            0.009937,            0.009937
                  18,            0.021425,            0.030107,            0.003558,             0.99977,                   1,               0.995,             0.75646,            0.016777,            0.023691,          0.00068609,           0.0099289,           0.0099289,           0.0099289
                  19,            0.021202,            0.030289,           0.0036374,             0.99982,                   1,               0.995,             0.76162,            0.016572,            0.023774,          0.00059061,           0.0099203,           0.0099203,           0.0099203
                  20,            0.021534,            0.030044,           0.0027739,             0.99562,             0.99499,             0.99495,             0.72771,            0.017991,            0.023844,          0.00085325,           0.0099112,           0.0099112,           0.0099112
                  21,            0.021458,            0.030498,           0.0027079,             0.99592,             0.99999,               0.995,             0.71789,            0.019997,            0.024009,          0.00061796,           0.0099017,           0.0099017,           0.0099017
                  22,            0.024353,            0.030403,           0.0028247,             0.99973,                   1,               0.995,             0.63494,            0.024144,            0.026759,          0.00046264,           0.0098916,           0.0098916,           0.0098916
                  23,            0.024422,            0.030144,           0.0034831,             0.99669,             0.99798,             0.99497,             0.71051,            0.022475,             0.02585,          0.00066476,           0.0098811,           0.0098811,           0.0098811
                  24,            0.025018,            0.031131,            0.002549,             0.99708,                   1,               0.995,             0.71811,            0.020135,            0.024604,          0.00057514,           0.0098701,           0.0098701,           0.0098701
                  25,            0.022939,            0.030675,           0.0035629,             0.99737,                   1,               0.995,             0.66592,            0.022684,            0.026303,          0.00065651,           0.0098586,           0.0098586,           0.0098586
                  26,            0.023746,            0.029679,           0.0021444,             0.99699,             0.99999,             0.99497,             0.73804,              0.0176,             0.02319,           0.0006707,           0.0098467,           0.0098467,           0.0098467
                  27,            0.022747,            0.029062,           0.0030715,             0.99696,               0.995,             0.99487,             0.72347,            0.019603,            0.024299,          0.00073523,           0.0098342,           0.0098342,           0.0098342
                  28,            0.021198,            0.028302,           0.0023413,             0.99754,                   1,               0.995,             0.76661,            0.016914,            0.022934,          0.00065183,           0.0098213,           0.0098213,           0.0098213
                  29,            0.022578,             0.03319,           0.0028424,             0.99991,             0.99998,               0.995,             0.75407,            0.017268,             0.02301,          0.00057077,           0.0098079,           0.0098079,           0.0098079
                  30,            0.021144,            0.029204,            0.002879,             0.99996,                   1,               0.995,             0.75348,            0.016534,            0.023255,          0.00056819,           0.0097941,           0.0097941,           0.0097941
                  31,            0.021347,            0.029323,           0.0030865,             0.99947,                   1,               0.995,             0.76877,            0.015589,            0.023238,          0.00060105,           0.0097798,           0.0097798,           0.0097798
